Tabelle: 12711-0006
Wanderungen zwischen Deutschland und dem Ausland:;;;;;;;;;
Deutschland, Jahre, Nationalität, Geschlecht, Altersjahre;;;;;;;;;
Wanderungsstatistik;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;
;Deutsche;;;;;;;;;;;;;;;;;
;männlich;;;;;;weiblich;;;;;;Insgesamt;;;;;
;Zuzüge aus dem Ausland;;Fortzüge in das Ausland;;Wanderungssaldo;;Zuzüge aus dem Ausland;;Fortzüge in das Ausland;;Wanderungssaldo;;Zuzüge aus dem Ausland;;Fortzüge in das Ausland;;Wanderungssaldo;
;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
2000;;;;;;;;;;;;;;;;;;
32-Jährige;1809;e;1696;e;113;e;1348;e;1338;e;10;e;3157;e;3034;e;123;e
33-Jährige;1833;e;1678;e;155;e;1389;e;1291;e;98;e;3222;e;2969;e;253;e
34-Jährige;1879;e;1762;e;117;e;1335;e;1357;e;-22;e;3214;e;3119;e;95;e
35-Jährige;1974;e;1891;e;83;e;1455;e;1343;e;112;e;3429;e;3234;e;195;e
36-Jährige;1951;e;1795;e;156;e;1421;e;1341;e;80;e;3372;e;3136;e;236;e
37-Jährige;1908;e;1666;e;242;e;1355;e;1263;e;92;e;3263;e;2929;e;334;e
38-Jährige;2012;e;1767;e;245;e;1380;e;1153;e;227;e;3392;e;2920;e;472;e
39-Jährige;1903;e;1566;e;337;e;1366;e;1060;e;306;e;3269;e;2626;e;643;e
40-Jährige;1915;e;1471;e;444;e;1369;e;931;e;438;e;3284;e;2402;e;882;e
41-Jährige;1886;e;1353;e;533;e;1396;e;903;e;493;e;3282;e;2256;e;1026;e
42-Jährige;1842;e;1231;e;611;e;1338;e;815;e;523;e;3180;e;2046;e;1134;e
43-Jährige;1790;e;1152;e;638;e;1302;e;801;e;501;e;3092;e;1953;e;1139;e
44-Jährige;1612;e;1029;e;583;e;1221;e;748;e;473;e;2833;e;1777;e;1056;e
45-Jährige;1468;e;1113;e;355;e;1173;e;697;e;476;e;2641;e;1810;e;831;e
46-Jährige;1411;e;978;e;433;e;1168;e;593;e;575;e;2579;e;1571;e;1008;e
47-Jährige;1375;e;868;e;507;e;1127;e;558;e;569;e;2502;e;1426;e;1076;e
48-Jährige;1349;e;819;e;530;e;1045;e;495;e;550;e;2394;e;1314;e;1080;e
49-Jährige;1270;e;776;e;494;e;1026;e;478;e;548;e;2296;e;1254;e;1042;e
50-Jährige;1245;e;736;e;509;e;965;e;473;e;492;e;2210;e;1209;e;1001;e
51-Jährige;1248;e;708;e;540;e;950;e;455;e;495;e;2198;e;1163;e;1035;e
52-Jährige;1165;e;740;e;425;e;947;e;423;e;524;e;2112;e;1163;e;949;e
53-Jährige;1101;e;684;e;417;e;940;e;379;e;561;e;2041;e;1063;e;978;e
54-Jährige;901;e;526;e;375;e;731;e;328;e;403;e;1632;e;854;e;778;e
55-Jährige;856;e;554;e;302;e;628;e;309;e;319;e;1484;e;863;e;621;e
56-Jährige;658;e;451;e;207;e;479;e;283;e;196;e;1137;e;734;e;403;e
57-Jährige;517;e;339;e;178;e;377;e;245;e;132;e;894;e;584;e;310;e
58-Jährige;592;e;486;e;106;e;376;e;264;e;112;e;968;e;750;e;218;e
59-Jährige;614;e;475;e;139;e;404;e;279;e;125;e;1018;e;754;e;264;e
60-Jährige;686;e;505;e;181;e;512;e;329;e;183;e;1198;e;834;e;364;e
61-Jährige;787;e;543;e;244;e;626;e;353;e;273;e;1413;e;896;e;517;e
62-Jährige;789;e;540;e;249;e;631;e;312;e;319;e;1420;e;852;e;568;e
63-Jährige;751;e;473;e;278;e;610;e;294;e;316;e;1361;e;767;e;594;e
64-Jährige;706;e;409;e;297;e;633;e;262;e;371;e;1339;e;671;e;668;e
65-Jährige;688;e;366;e;322;e;650;e;249;e;401;e;1338;e;615;e;723;e
66-Jährige;500;e;272;e;228;e;515;e;181;e;334;e;1015;e;453;e;562;e
67-Jährige;434;e;232;e;202;e;492;e;180;e;312;e;926;e;412;e;514;e
68-Jährige;343;e;190;e;153;e;345;e;156;e;189;e;688;e;346;e;342;e
69-Jährige;275;e;163;e;112;e;262;e;99;e;163;e;537;e;262;e;275;e
70-Jährige;256;e;100;e;156;e;279;e;106;e;173;e;535;e;206;e;329;e
71-Jährige;243;e;116;e;127;e;276;e;108;e;168;e;519;e;224;e;295;e
72-Jährige;265;e;111;e;154;e;307;e;100;e;207;e;572;e;211;e;361;e
73-Jährige;224;e;126;e;98;e;270;e;97;e;173;e;494;e;223;e;271;e
74-Jährige;214;e;101;e;113;e;304;e;97;e;207;e;518;e;198;e;320;e
75-Jährige;167;e;66;e;101;e;278;e;113;e;165;e;445;e;179;e;266;e
76-Jährige;153;e;74;e;79;e;242;e;86;e;156;e;395;e;160;e;235;e
77-Jährige;114;e;62;e;52;e;226;e;88;e;138;e;340;e;150;e;190;e
78-Jährige;88;e;47;e;41;e;200;e;93;e;107;e;288;e;140;e;148;e
79-Jährige;94;e;42;e;52;e;174;e;75;e;99;e;268;e;117;e;151;e
80-Jährige;55;e;35;e;20;e;116;e;80;e;36;e;171;e;115;e;56;e
81-Jährige;59;e;34;e;25;e;93;e;82;e;11;e;152;e;116;e;36;e
82-Jährige;53;e;30;e;23;e;85;e;75;e;10;e;138;e;105;e;33;e
83-Jährige;43;e;22;e;21;e;66;e;50;e;16;e;109;e;72;e;37;e
84-Jährige;26;e;22;e;4;e;71;e;49;e;22;e;97;e;71;e;26;e
85-Jährige;21;e;18;e;3;e;42;e;33;e;9;e;63;e;51;e;12;e
86-Jährige;22;e;14;e;8;e;37;e;38;e;-1;e;59;e;52;e;7;e
87-Jährige;16;e;18;e;-2;e;49;e;38;e;11;e;65;e;56;e;9;e
88-Jährige;9;e;13;e;-4;e;57;e;43;e;14;e;66;e;56;e;10;e
89-Jährige;11;e;18;e;-7;e;38;e;55;e;-17;e;49;e;73;e;-24;e
90-Jährige;10;e;12;e;-2;e;29;e;40;e;-11;e;39;e;52;e;-13;e
91-Jährige;11;e;9;e;2;e;42;e;29;e;13;e;53;e;38;e;15;e
92-Jährige;3;e;10;e;-7;e;25;e;21;e;4;e;28;e;31;e;-3;e
93-Jährige;3;e;1;e;2;e;6;e;23;e;-17;e;9;e;24;e;-15;e
94-Jährige;0;e;4;e;-4;e;7;e;14;e;-7;e;7;e;18;e;-11;e
95 Jahre und mehr;13;e;5;e;8;e;22;e;30;e;-8;e;35;e;35;e;0;e
Insgesamt;99803;e;65130;e;34673;e;84399;e;52553;e;31846;e;184202;e;117683;e;66519;e
2003;;;;;;;;;;;;;;;;;;
unter 1 Jahr;1169;e;315;e;854;e;1137;e;290;e;847;e;2306;e;605;e;1701;e
1-Jährige;1615;e;790;e;825;e;1498;e;812;e;686;e;3113;e;1602;e;1511;e
2-Jährige;1402;e;900;e;502;e;1244;e;810;e;434;e;2646;e;1710;e;936;e
3-Jährige;1283;e;953;e;330;e;1094;e;893;e;201;e;2377;e;1846;e;531;e
4-Jährige;1174;e;801;e;373;e;1080;e;786;e;294;e;2254;e;1587;e;667;e
5-Jährige;1090;e;839;e;251;e;1044;e;760;e;284;e;2134;e;1599;e;535;e
6-Jährige;1050;e;891;e;159;e;1034;e;983;e;51;e;2084;e;1874;e;210;e
7-Jährige;1074;e;915;e;159;e;1066;e;855;e;211;e;2140;e;1770;e;370;e
8-Jährige;1081;e;675;e;406;e;1021;e;632;e;389;e;2102;e;1307;e;795;e
9-Jährige;1023;e;645;e;378;e;996;e;561;e;435;e;2019;e;1206;e;813;e
10-Jährige;1048;e;648;e;400;e;936;e;622;e;314;e;1984;e;1270;e;714;e
11-Jährige;972;e;500;e;472;e;1047;e;589;e;458;e;2019;e;1089;e;930;e
12-Jährige;1016;e;475;e;541;e;926;e;468;e;458;e;1942;e;943;e;999;e
13-Jährige;1055;e;563;e;492;e;1015;e;462;e;553;e;2070;e;1025;e;1045;e
14-Jährige;999;e;445;e;554;e;1024;e;506;e;518;e;2023;e;951;e;1072;e
15-Jährige;1155;e;558;e;597;e;1071;e;409;e;662;e;2226;e;967;e;1259;e
16-Jährige;1147;e;531;e;616;e;1121;e;460;e;661;e;2268;e;991;e;1277;e
17-Jährige;1157;e;681;e;476;e;1167;e;381;e;786;e;2324;e;1062;e;1262;e
18-Jährige;1524;e;727;e;797;e;1392;e;581;e;811;e;2916;e;1308;e;1608;e
19-Jährige;1886;e;873;e;1013;e;1694;e;741;e;953;e;3580;e;1614;e;1966;e
20-Jährige;2047;e;1101;e;946;e;1705;e;999;e;706;e;3752;e;2100;e;1652;e
21-Jährige;2053;e;1287;e;766;e;1727;e;1156;e;571;e;3780;e;2443;e;1337;e
22-Jährige;2047;e;1422;e;625;e;1766;e;1395;e;371;e;3813;e;2817;e;996;e
23-Jährige;2048;e;1575;e;473;e;1809;e;1484;e;325;e;3857;e;3059;e;798;e
24-Jährige;1979;e;1514;e;465;e;1768;e;1480;e;288;e;3747;e;2994;e;753;e
25-Jährige;2114;e;1599;e;515;e;1628;e;1502;e;126;e;3742;e;3101;e;641;e
26-Jährige;1942;e;1671;e;271;e;1552;e;1508;e;44;e;3494;e;3179;e;315;e
27-Jährige;1908;e;1738;e;170;e;1514;e;1581;e;-67;e;3422;e;3319;e;103;e
28-Jährige;1839;e;1792;e;47;e;1394;e;1491;e;-97;e;3233;e;3283;e;-50;e
29-Jährige;1717;e;1735;e;-18;e;1372;e;1448;e;-76;e;3089;e;3183;e;-94;e
30-Jährige;1618;e;1745;e;-127;e;1238;e;1356;e;-118;e;2856;e;3101;e;-245;e
31-Jährige;1676;e;1759;e;-83;e;1283;e;1358;e;-75;e;2959;e;3117;e;-158;e
32-Jährige;1708;e;1851;e;-143;e;1240;e;1288;e;-48;e;2948;e;3139;e;-191;e
33-Jährige;1618;e;1836;e;-218;e;1245;e;1293;e;-48;e;2863;e;3129;e;-266;e
34-Jährige;1780;e;1907;e;-127;e;1202;e;1259;e;-57;e;2982;e;3166;e;-184;e
35-Jährige;1844;e;1963;e;-119;e;1231;e;1403;e;-172;e;3075;e;3366;e;-291;e
36-Jährige;1933;e;2103;e;-170;e;1268;e;1441;e;-173;e;3201;e;3544;e;-343;e
37-Jährige;1920;e;2011;e;-91;e;1196;e;1247;e;-51;e;3116;e;3258;e;-142;e
38-Jährige;1845;e;1987;e;-142;e;1162;e;1245;e;-83;e;3007;e;3232;e;-225;e
39-Jährige;1824;e;1836;e;-12;e;1177;e;1192;e;-15;e;3001;e;3028;e;-27;e
40-Jährige;1761;e;1753;e;8;e;1228;e;1083;e;145;e;2989;e;2836;e;153;e
41-Jährige;1785;e;1690;e;95;e;1135;e;890;e;245;e;2920;e;2580;e;340;e
42-Jährige;1626;e;1493;e;133;e;1096;e;890;e;206;e;2722;e;2383;e;339;e
43-Jährige;1620;e;1425;e;195;e;1157;e;832;e;325;e;2777;e;2257;e;520;e
44-Jährige;1557;e;1291;e;266;e;1005;e;690;e;315;e;2562;e;1981;e;581;e
45-Jährige;1439;e;1186;e;253;e;1013;e;679;e;334;e;2452;e;1865;e;587;e
46-Jährige;1436;e;1129;e;307;e;945;e;648;e;297;e;2381;e;1777;e;604;e
47-Jährige;1200;e;972;e;228;e;913;e;542;e;371;e;2113;e;1514;e;599;e
48-Jährige;1225;e;950;e;275;e;938;e;536;e;402;e;2163;e;1486;e;677;e
49-Jährige;1180;e;919;e;261;e;910;e;521;e;389;e;2090;e;1440;e;650;e
50-Jährige;1124;e;804;e;320;e;838;e;429;e;409;e;1962;e;1233;e;729;e
51-Jährige;1120;e;738;e;382;e;884;e;444;e;440;e;2004;e;1182;e;822;e
52-Jährige;1048;e;692;e;356;e;856;e;427;e;429;e;1904;e;1119;e;785;e
53-Jährige;1050;e;752;e;298;e;802;e;452;e;350;e;1852;e;1204;e;648;e
54-Jährige;958;e;736;e;222;e;733;e;359;e;374;e;1691;e;1095;e;596;e
55-Jährige;830;e;612;e;218;e;618;e;339;e;279;e;1448;e;951;e;497;e
56-Jährige;759;e;546;e;213;e;573;e;286;e;287;e;1332;e;832;e;500;e
57-Jährige;613;e;481;e;132;e;456;e;324;e;132;e;1069;e;805;e;264;e
58-Jährige;488;e;413;e;75;e;356;e;243;e;113;e;844;e;656;e;188;e
59-Jährige;575;e;506;e;69;e;355;e;254;e;101;e;930;e;760;e;170;e
60-Jährige;580;e;572;e;8;e;339;e;305;e;34;e;919;e;877;e;42;e
61-Jährige;523;e;500;e;23;e;415;e;305;e;110;e;938;e;805;e;133;e
62-Jährige;633;e;533;e;100;e;525;e;306;e;219;e;1158;e;839;e;319;e
63-Jährige;675;e;589;e;86;e;565;e;290;e;275;e;1240;e;879;e;361;e
64-Jährige;631;e;437;e;194;e;495;e;262;e;233;e;1126;e;699;e;427;e
65-Jährige;627;e;396;e;231;e;524;e;216;e;308;e;1151;e;612;e;539;e
66-Jährige;514;e;341;e;173;e;487;e;195;e;292;e;1001;e;536;e;465;e
67-Jährige;400;e;233;e;167;e;413;e;165;e;248;e;813;e;398;e;415;e
68-Jährige;354;e;223;e;131;e;350;e;187;e;163;e;704;e;410;e;294;e
69-Jährige;266;e;180;e;86;e;252;e;159;e;93;e;518;e;339;e;179;e
70-Jährige;230;e;138;e;92;e;197;e;107;e;90;e;427;e;245;e;182;e
71-Jährige;198;e;105;e;93;e;215;e;90;e;125;e;413;e;195;e;218;e
72-Jährige;179;e;101;e;78;e;198;e;99;e;99;e;377;e;200;e;177;e
73-Jährige;179;e;110;e;69;e;270;e;88;e;182;e;449;e;198;e;251;e
74-Jährige;178;e;93;e;85;e;220;e;94;e;126;e;398;e;187;e;211;e
75-Jährige;144;e;74;e;70;e;212;e;104;e;108;e;356;e;178;e;178;e
76-Jährige;155;e;76;e;79;e;226;e;99;e;127;e;381;e;175;e;206;e
77-Jährige;116;e;73;e;43;e;205;e;74;e;131;e;321;e;147;e;174;e
78-Jährige;108;e;57;e;51;e;197;e;85;e;112;e;305;e;142;e;163;e
79-Jährige;72;e;52;e;20;e;166;e;93;e;73;e;238;e;145;e;93;e
80-Jährige;86;e;56;e;30;e;163;e;93;e;70;e;249;e;149;e;100;e
81-Jährige;44;e;35;e;9;e;111;e;78;e;33;e;155;e;113;e;42;e
82-Jährige;36;e;38;e;-2;e;103;e;93;e;10;e;139;e;131;e;8;e
83-Jährige;33;e;34;e;-1;e;99;e;82;e;17;e;132;e;116;e;16;e
84-Jährige;37;e;23;e;14;e;74;e;61;e;13;e;111;e;84;e;27;e
85-Jährige;24;e;16;e;8;e;88;e;42;e;46;e;112;e;58;e;54;e
86-Jährige;9;e;11;e;-2;e;35;e;42;e;-7;e;44;e;53;e;-9;e
87-Jährige;16;e;24;e;-8;e;43;e;48;e;-5;e;59;e;72;e;-13;e
88-Jährige;18;e;18;e;0;e;45;e;49;e;-4;e;63;e;67;e;-4;e
89-Jährige;14;e;14;e;0;e;47;e;68;e;-21;e;61;e;82;e;-21;e
90-Jährige;7;e;18;e;-11;e;44;e;58;e;-14;e;51;e;76;e;-25;e
91-Jährige;2;e;12;e;-10;e;31;e;41;e;-10;e;33;e;53;e;-20;e
92-Jährige;7;e;12;e;-5;e;21;e;26;e;-5;e;28;e;38;e;-10;e
93-Jährige;2;e;8;e;-6;e;16;e;27;e;-11;e;18;e;35;e;-17;e
94-Jährige;4;e;5;e;-1;e;15;e;20;e;-5;e;19;e;25;e;-6;e
95 Jahre und mehr;10;e;20;e;-10;e;30;e;49;e;-19;e;40;e;69;e;-29;e
Insgesamt;91885;e;72472;e;19413;e;75331;e;54795;e;20536;e;167216;e;127267;e;39949;e
2004;;;;;;;;;;;;;;;;;;
unter 1 Jahr;1100;e;354;e;746;e;1010;e;295;e;715;e;2110;e;649;e;1461;e
1-Jährige;1596;e;928;e;668;e;1536;e;924;e;612;e;3132;e;1852;e;1280;e
2-Jährige;1342;e;1015;e;327;e;1284;e;1027;e;257;e;2626;e;2042;e;584;e
3-Jährige;1218;e;1124;e;94;e;1176;e;1011;e;165;e;2394;e;2135;e;259;e
4-Jährige;1103;e;997;e;106;e;1100;e;976;e;124;e;2203;e;1973;e;230;e
5-Jährige;1042;e;962;e;80;e;955;e;886;e;69;e;1997;e;1848;e;149;e
6-Jährige;1035;e;1062;e;-27;e;998;e;1111;e;-113;e;2033;e;2173;e;-140;e
7-Jährige;949;e;973;e;-24;e;953;e;940;e;13;e;1902;e;1913;e;-11;e
8-Jährige;925;e;753;e;172;e;879;e;737;e;142;e;1804;e;1490;e;314;e
9-Jährige;901;e;656;e;245;e;901;e;642;e;259;e;1802;e;1298;e;504;e
10-Jährige;967;e;710;e;257;e;901;e;642;e;259;e;1868;e;1352;e;516;e
11-Jährige;922;e;589;e;333;e;883;e;636;e;247;e;1805;e;1225;e;580;e
12-Jährige;919;e;545;e;374;e;858;e;591;e;267;e;1777;e;1136;e;641;e
13-Jährige;897;e;543;e;354;e;892;e;577;e;315;e;1789;e;1120;e;669;e
14-Jährige;961;e;517;e;444;e;842;e;514;e;328;e;1803;e;1031;e;772;e
15-Jährige;960;e;470;e;490;e;946;e;486;e;460;e;1906;e;956;e;950;e
16-Jährige;1102;e;560;e;542;e;927;e;548;e;379;e;2029;e;1108;e;921;e
17-Jährige;1139;e;734;e;405;e;1019;e;447;e;572;e;2158;e;1181;e;977;e
18-Jährige;1441;e;719;e;722;e;1320;e;549;e;771;e;2761;e;1268;e;1493;e
19-Jährige;1948;e;905;e;1043;e;1562;e;773;e;789;e;3510;e;1678;e;1832;e
20-Jährige;2152;e;1279;e;873;e;1736;e;1075;e;661;e;3888;e;2354;e;1534;e
21-Jährige;2382;e;1557;e;825;e;1781;e;1350;e;431;e;4163;e;2907;e;1256;e
22-Jährige;2413;e;1764;e;649;e;1772;e;1612;e;160;e;4185;e;3376;e;809;e
23-Jährige;2466;e;1958;e;508;e;1924;e;1695;e;229;e;4390;e;3653;e;737;e
24-Jährige;2529;e;2086;e;443;e;1901;e;1826;e;75;e;4430;e;3912;e;518;e
25-Jährige;2345;e;1926;e;419;e;1796;e;1811;e;-15;e;4141;e;3737;e;404;e
26-Jährige;2388;e;2204;e;184;e;1703;e;1853;e;-150;e;4091;e;4057;e;34;e
27-Jährige;2280;e;2155;e;125;e;1578;e;1965;e;-387;e;3858;e;4120;e;-262;e
28-Jährige;2258;e;2233;e;25;e;1583;e;1877;e;-294;e;3841;e;4110;e;-269;e
29-Jährige;2222;e;2199;e;23;e;1476;e;1748;e;-272;e;3698;e;3947;e;-249;e
30-Jährige;1994;e;2200;e;-206;e;1333;e;1632;e;-299;e;3327;e;3832;e;-505;e
31-Jährige;2017;e;2044;e;-27;e;1232;e;1396;e;-164;e;3249;e;3440;e;-191;e
32-Jährige;2112;e;2294;e;-182;e;1228;e;1435;e;-207;e;3340;e;3729;e;-389;e
33-Jährige;2097;e;2313;e;-216;e;1286;e;1453;e;-167;e;3383;e;3766;e;-383;e
34-Jährige;2090;e;2226;e;-136;e;1296;e;1444;e;-148;e;3386;e;3670;e;-284;e
35-Jährige;2224;e;2415;e;-191;e;1265;e;1500;e;-235;e;3489;e;3915;e;-426;e
36-Jährige;2304;e;2494;e;-190;e;1208;e;1475;e;-267;e;3512;e;3969;e;-457;e
37-Jährige;2325;e;2537;e;-212;e;1209;e;1567;e;-358;e;3534;e;4104;e;-570;e
38-Jährige;2341;e;2465;e;-124;e;1175;e;1387;e;-212;e;3516;e;3852;e;-336;e
39-Jährige;2270;e;2336;e;-66;e;1221;e;1305;e;-84;e;3491;e;3641;e;-150;e
40-Jährige;2203;e;2247;e;-44;e;1127;e;1213;e;-86;e;3330;e;3460;e;-130;e
41-Jährige;2126;e;2135;e;-9;e;1181;e;1183;e;-2;e;3307;e;3318;e;-11;e
42-Jährige;2106;e;1986;e;120;e;1146;e;1072;e;74;e;3252;e;3058;e;194;e
43-Jährige;1977;e;1775;e;202;e;1094;e;925;e;169;e;3071;e;2700;e;371;e
44-Jährige;1941;e;1693;e;248;e;1076;e;926;e;150;e;3017;e;2619;e;398;e
45-Jährige;1821;e;1535;e;286;e;1001;e;805;e;196;e;2822;e;2340;e;482;e
46-Jährige;1595;e;1358;e;237;e;965;e;662;e;303;e;2560;e;2020;e;540;e
47-Jährige;1626;e;1365;e;261;e;893;e;646;e;247;e;2519;e;2011;e;508;e
48-Jährige;1451;e;1189;e;262;e;863;e;571;e;292;e;2314;e;1760;e;554;e
49-Jährige;1390;e;1097;e;293;e;899;e;590;e;309;e;2289;e;1687;e;602;e
50-Jährige;1313;e;1027;e;286;e;883;e;513;e;370;e;2196;e;1540;e;656;e
51-Jährige;1297;e;1013;e;284;e;822;e;468;e;354;e;2119;e;1481;e;638;e
52-Jährige;1189;e;948;e;241;e;791;e;451;e;340;e;1980;e;1399;e;581;e
53-Jährige;1160;e;853;e;307;e;808;e;470;e;338;e;1968;e;1323;e;645;e
54-Jährige;1120;e;881;e;239;e;771;e;436;e;335;e;1891;e;1317;e;574;e
55-Jährige;1037;e;777;e;260;e;677;e;344;e;333;e;1714;e;1121;e;593;e
56-Jährige;877;e;696;e;181;e;610;e;327;e;283;e;1487;e;1023;e;464;e
57-Jährige;834;e;660;e;174;e;537;e;346;e;191;e;1371;e;1006;e;365;e
58-Jährige;681;e;524;e;157;e;398;e;272;e;126;e;1079;e;796;e;283;e
59-Jährige;532;e;419;e;113;e;321;e;275;e;46;e;853;e;694;e;159;e
60-Jährige;705;e;649;e;56;e;366;e;323;e;43;e;1071;e;972;e;99;e
61-Jährige;604;e;597;e;7;e;334;e;312;e;22;e;938;e;909;e;29;e
62-Jährige;606;e;553;e;53;e;413;e;305;e;108;e;1019;e;858;e;161;e
63-Jährige;735;e;632;e;103;e;486;e;299;e;187;e;1221;e;931;e;290;e
64-Jährige;693;e;552;e;141;e;488;e;296;e;192;e;1181;e;848;e;333;e
65-Jährige;667;e;545;e;122;e;460;e;248;e;212;e;1127;e;793;e;334;e
66-Jährige;477;e;419;e;58;e;453;e;202;e;251;e;930;e;621;e;309;e
67-Jährige;450;e;323;e;127;e;397;e;199;e;198;e;847;e;522;e;325;e
68-Jährige;345;e;253;e;92;e;343;e;155;e;188;e;688;e;408;e;280;e
69-Jährige;349;e;230;e;119;e;294;e;135;e;159;e;643;e;365;e;278;e
70-Jährige;240;e;198;e;42;e;210;e;127;e;83;e;450;e;325;e;125;e
71-Jährige;218;e;149;e;69;e;167;e;86;e;81;e;385;e;235;e;150;e
72-Jährige;150;e;95;e;55;e;162;e;82;e;80;e;312;e;177;e;135;e
73-Jährige;175;e;115;e;60;e;193;e;84;e;109;e;368;e;199;e;169;e
74-Jährige;174;e;112;e;62;e;203;e;91;e;112;e;377;e;203;e;174;e
75-Jährige;151;e;89;e;62;e;209;e;80;e;129;e;360;e;169;e;191;e
76-Jährige;143;e;96;e;47;e;205;e;81;e;124;e;348;e;177;e;171;e
77-Jährige;123;e;77;e;46;e;194;e;94;e;100;e;317;e;171;e;146;e
78-Jährige;103;e;65;e;38;e;178;e;81;e;97;e;281;e;146;e;135;e
79-Jährige;78;e;71;e;7;e;142;e;88;e;54;e;220;e;159;e;61;e
80-Jährige;64;e;51;e;13;e;147;e;97;e;50;e;211;e;148;e;63;e
81-Jährige;63;e;54;e;9;e;147;e;102;e;45;e;210;e;156;e;54;e
82-Jährige;36;e;36;e;0;e;89;e;89;e;0;e;125;e;125;e;0;e
83-Jährige;49;e;49;e;0;e;102;e;85;e;17;e;151;e;134;e;17;e
84-Jährige;35;e;37;e;-2;e;100;e;79;e;21;e;135;e;116;e;19;e
85-Jährige;19;e;23;e;-4;e;67;e;67;e;0;e;86;e;90;e;-4;e
86-Jährige;10;e;14;e;-4;e;53;e;53;e;0;e;63;e;67;e;-4;e
87-Jährige;6;e;12;e;-6;e;38;e;29;e;9;e;44;e;41;e;3;e
88-Jährige;19;e;19;e;0;e;29;e;37;e;-8;e;48;e;56;e;-8;e
89-Jährige;16;e;16;e;0;e;43;e;42;e;1;e;59;e;58;e;1;e
90-Jährige;14;e;16;e;-2;e;62;e;66;e;-4;e;76;e;82;e;-6;e
91-Jährige;15;e;13;e;2;e;41;e;35;e;6;e;56;e;48;e;8;e
92-Jährige;6;e;5;e;1;e;47;e;38;e;9;e;53;e;43;e;10;e
93-Jährige;5;e;3;e;2;e;25;e;22;e;3;e;30;e;25;e;5;e
94-Jährige;7;e;9;e;-2;e;29;e;27;e;2;e;36;e;36;e;0;e
95 Jahre und mehr;10;e;9;e;1;e;57;e;53;e;4;e;67;e;62;e;5;e
Insgesamt;103512;e;88165;e;15347;e;74481;e;62502;e;11979;e;177993;e;150667;e;27326;e
2005;;;;;;;;;;;;;;;;;;
unter 1 Jahr;1086;e;393;e;693;e;998;e;384;e;614;e;2084;e;777;e;1307;e
1-Jährige;1357;e;984;e;373;e;1263;e;947;e;316;e;2620;e;1931;e;689;e
2-Jährige;1015;e;1079;e;-64;e;972;e;1001;e;-29;e;1987;e;2080;e;-93;e
3-Jährige;945;e;1135;e;-190;e;953;e;1092;e;-139;e;1898;e;2227;e;-329;e
4-Jährige;922;e;1066;e;-144;e;778;e;1108;e;-330;e;1700;e;2174;e;-474;e
5-Jährige;835;e;1063;e;-228;e;790;e;1105;e;-315;e;1625;e;2168;e;-543;e
6-Jährige;821;e;1164;e;-343;e;796;e;1133;e;-337;e;1617;e;2297;e;-680;e
7-Jährige;743;e;1026;e;-283;e;717;e;966;e;-249;e;1460;e;1992;e;-532;e
8-Jährige;715;e;826;e;-111;e;724;e;750;e;-26;e;1439;e;1576;e;-137;e
9-Jährige;672;e;695;e;-23;e;678;e;733;e;-55;e;1350;e;1428;e;-78;e
10-Jährige;716;e;713;e;3;e;700;e;669;e;31;e;1416;e;1382;e;34;e
11-Jährige;665;e;689;e;-24;e;654;e;569;e;85;e;1319;e;1258;e;61;e
12-Jährige;651;e;616;e;35;e;575;e;587;e;-12;e;1226;e;1203;e;23;e
13-Jährige;690;e;593;e;97;e;603;e;554;e;49;e;1293;e;1147;e;146;e
14-Jährige;581;e;546;e;35;e;640;e;524;e;116;e;1221;e;1070;e;151;e
15-Jährige;604;e;556;e;48;e;649;e;499;e;150;e;1253;e;1055;e;198;e
16-Jährige;685;e;519;e;166;e;709;e;508;e;201;e;1394;e;1027;e;367;e
17-Jährige;807;e;816;e;-9;e;709;e;482;e;227;e;1516;e;1298;e;218;e
18-Jährige;963;e;689;e;274;e;977;e;592;e;385;e;1940;e;1281;e;659;e
19-Jährige;1230;e;847;e;383;e;1188;e;806;e;382;e;2418;e;1653;e;765;e
20-Jährige;1399;e;1098;e;301;e;1246;e;1040;e;206;e;2645;e;2138;e;507;e
21-Jährige;1565;e;1226;e;339;e;1247;e;1330;e;-83;e;2812;e;2556;e;256;e
22-Jährige;1527;e;1492;e;35;e;1353;e;1442;e;-89;e;2880;e;2934;e;-54;e
23-Jährige;1600;e;1639;e;-39;e;1400;e;1651;e;-251;e;3000;e;3290;e;-290;e
24-Jährige;1624;e;1762;e;-138;e;1399;e;1753;e;-354;e;3023;e;3515;e;-492;e
25-Jährige;1724;e;1894;e;-170;e;1408;e;1918;e;-510;e;3132;e;3812;e;-680;e
26-Jährige;1590;e;1928;e;-338;e;1278;e;1946;e;-668;e;2868;e;3874;e;-1006;e
27-Jährige;1529;e;1974;e;-445;e;1250;e;2025;e;-775;e;2779;e;3999;e;-1220;e
28-Jährige;1444;e;2103;e;-659;e;1143;e;2017;e;-874;e;2587;e;4120;e;-1533;e
29-Jährige;1436;e;2103;e;-667;e;1173;e;1922;e;-749;e;2609;e;4025;e;-1416;e
