year,country,emigration,immigration,return_rate_country
2015,Südafrika,930,1199,1.289247311827957
2015,Tadschikistan,37,52,1.4054054054054055
2015,Tansania,158,148,0.9367088607594937
2015,Thailand,1669,1552,0.9298981426003595
2015,Tschechien,898,609,0.678173719376392
2015,Tunesien,400,512,1.28
2015,Türkei,6750,4732,0.701037037037037
2015,Uganda,90,83,0.9222222222222223
2015,Ukraine,273,1236,4.527472527472527
2015,Unbekanntes Ausland,6593,2013,0.30532382830274535
2015,Ungarn,935,755,0.8074866310160428
2015,Ungeklärt / Ohne Angabe,174,185,1.0632183908045978
2015,Uruguay,129,110,0.8527131782945736
2015,Usbekistan,23,107,4.6521739130434785
2015,"Venezuela, Bolivarische Republik",99,349,3.525252525252525
2015,Vereinigte Arabische Emirate,1498,1164,0.7770360480640854
2015,Vereinigte Staaten,13438,10159,0.7559904747730317
2015,Vereinigtes Königreich,8917,6043,0.6776942918021757
2015,Vietnam,251,276,1.099601593625498
2015,Zentralafrikanische Republik,14,5,0.35714285714285715
2015,Zypern,155,177,1.1419354838709677
2015,Ägypten,549,704,1.2823315118397085
2015,Äthiopien,111,169,1.5225225225225225
2015,Österreich,10239,6832,0.6672526613927141
2015,Übriges Afrika,637,789,1.23861852433281
2015,Übriges Amerika,973,1019,1.0472764645426516
2015,Übriges Asien,1287,1294,1.0054390054390054
2015,Übriges Europa,148,146,0.9864864864864865
2015,Übriges Ozeanien,52,68,1.3076923076923077
2016,Afghanistan,83,191,2.3012048192771086
2016,Albanien,49,70,1.4285714285714286
2016,Algerien,154,168,1.0909090909090908
2016,Andorra,12,6,0.5
2016,Angola,13,39,3.0
2016,Argentinien,388,486,1.2525773195876289
2016,Armenien,37,40,1.0810810810810811
2016,Aserbaidschan,23,39,1.6956521739130435
2016,Australien,3439,2788,0.8107007851119511
2016,Belarus,146,251,1.7191780821917808
2016,Belgien,2048,1972,0.962890625
2016,"Bolivien, Plurinationaler Staat",195,241,1.235897435897436
2016,Bosnien und Herzegowina,148,125,0.8445945945945946
2016,Brasilien,1219,2029,1.66447908121411
2016,Bulgarien,461,320,0.6941431670281996
2016,Chile,423,656,1.5508274231678487
2016,China,2379,2973,1.2496847414880201
2016,Costa Rica,176,189,1.0738636363636365
2016,Cote d'Ivoire,16,35,2.1875
2016,Dänemark,1329,798,0.600451467268623
2016,Estland,74,40,0.5405405405405406
2016,Finnland,356,254,0.7134831460674157
2016,Frankreich,5895,5505,0.9338422391857506
2016,Georgien,78,80,1.0256410256410255
2016,Ghana,143,213,1.4895104895104896
2016,Griechenland,729,912,1.2510288065843622
2016,Honduras,25,51,2.04
2016,Indien,708,682,0.963276836158192
2016,Indonesien,359,419,1.1671309192200556
2016,Insgesamt,281411,146047,0.5189811343550892
2016,Irak,799,1259,1.5757196495619525
2016,"Iran, Islamische Republik",340,331,0.9735294117647059
2016,Irland,1006,694,0.6898608349900597
2016,Island,107,81,0.7570093457943925
2016,Israel,509,576,1.1316306483300589
2016,Italien,2457,2280,0.927960927960928
2016,Japan,731,582,0.7961696306429549
2016,Jemen,6,5,0.8333333333333334
2016,Jordanien,274,282,1.0291970802919708
2016,Kamerun,110,97,0.8818181818181818
2016,Kanada,2431,1736,0.7141094199917729
2016,Kasachstan,323,2367,7.328173374613003
2016,Kenia,176,278,1.5795454545454546
2016,Kirgisistan,41,220,5.365853658536586
2016,Kolumbien,378,454,1.2010582010582012
2016,"Kongo, Demokratische Republik",38,54,1.4210526315789473
2016,"Kongo, Republik",8,22,2.75
2016,"Korea, Demokratische Volksrepublik",29,29,1.0
2016,"Korea, Republik",232,221,0.9525862068965517
2016,Kosovo,147,147,1.0
2016,Kroatien,461,321,0.6963123644251626
2016,Kuwait,54,91,1.6851851851851851
2016,Lettland,89,85,0.9550561797752809
2016,Libanon,646,665,1.0294117647058822
2016,Libyen,23,30,1.3043478260869565
2016,Litauen,122,98,0.8032786885245902
2016,Luxemburg,733,656,0.8949522510231923
2016,Malta,238,131,0.5504201680672269
2016,Marokko,464,412,0.8879310344827587
2016,Mexiko,953,893,0.9370409233997902
2016,Montenegro (ab 03.06.2006),38,39,1.0263157894736843
2016,Namibia,191,305,1.5968586387434556
2016,Neuseeland,1268,924,0.7287066246056783
2016,Nicaragua,43,67,1.558139534883721
2016,Niederlande,3499,2666,0.761931980565876
2016,Niger,9,9,1.0
2016,Nigeria,127,223,1.7559055118110236
2016,Nordmazedonien,60,72,1.2
2016,Norwegen,1095,826,0.754337899543379
2016,Pakistan,347,401,1.1556195965417868
2016,Paraguay,418,359,0.8588516746411483
2016,Peru,303,381,1.2574257425742574
2016,Philippinen,528,653,1.2367424242424243
2016,Polen,5418,4305,0.7945736434108527
2016,Portugal,1081,695,0.6429232192414431
2016,Ruanda,35,49,1.4
2016,Rumänien,827,704,0.8512696493349455
2016,Russische Föderation,2254,4466,1.9813664596273293
2016,Saudi-Arabien,293,343,1.1706484641638226
2016,Schweden,1835,975,0.5313351498637602
2016,Schweiz,17650,11216,0.6354674220963172
2016,Senegal,56,81,1.4464285714285714
2016,Serbien,225,238,1.0577777777777777
2016,Singapur,710,777,1.0943661971830987
2016,Slowakei,173,112,0.6473988439306358
2016,Slowenien,137,81,0.5912408759124088
2016,Somalia,15,16,1.0666666666666667
2016,Spanien,6352,5197,0.8181675062972292
2016,Syrien,43,199,4.627906976744186
2016,Südafrika,866,1197,1.382217090069284
2016,Tadschikistan,14,31,2.2142857142857144
2016,Tansania,119,143,1.2016806722689075
2016,Thailand,1776,1543,0.8688063063063063
2016,Tschechien,952,608,0.6386554621848739
2016,Tunesien,337,467,1.3857566765578635
2016,Türkei,6230,4881,0.7834670947030498
2016,Uganda,65,110,1.6923076923076923
2016,Ukraine,301,1063,3.53156146179402
2016,Unbekanntes Ausland,2008,2041,1.0164342629482073
2016,Ungarn,1086,607,0.5589318600368324
2016,Ungeklärt / Ohne Angabe,150679,30594,0.20304090151912343
2016,Uruguay,126,111,0.8809523809523809
2016,Usbekistan,37,61,1.6486486486486487
2016,"Venezuela, Bolivarische Republik",90,326,3.6222222222222222
2016,Vereinigte Arabische Emirate,1282,1445,1.1271450858034322
2016,Vereinigte Staaten,12781,9815,0.7679367811595337
2016,Vereinigtes Königreich,8243,6526,0.7917020502244329
2016,Vietnam,292,310,1.0616438356164384
2016,Zentralafrikanische Republik,24,16,0.6666666666666666
2016,Zypern,193,141,0.7305699481865285
2016,Ägypten,524,701,1.3377862595419847
2016,Äthiopien,131,141,1.0763358778625953
2016,Österreich,10283,6521,0.6341534571623068
2016,Übriges Afrika,588,751,1.2772108843537415
2016,Übriges Amerika,922,1143,1.2396963123644251
2016,Übriges Asien,1211,1472,1.2155243600330305
2016,Übriges Europa,105,140,1.3333333333333333
2016,Übriges Ozeanien,86,94,1.0930232558139534
2017,Afghanistan,61,130,2.1311475409836067
2017,Albanien,68,68,1.0
2017,Algerien,125,164,1.312
2017,Andorra,8,27,3.375
2017,Angola,18,22,1.2222222222222223
2017,Argentinien,359,442,1.2311977715877438
2017,Armenien,27,40,1.4814814814814814
2017,Aserbaidschan,31,34,1.096774193548387
2017,Australien,3265,2829,0.8664624808575804
2017,Belarus,130,253,1.9461538461538461
2017,Belgien,1803,1870,1.0371602884082085
2017,"Bolivien, Plurinationaler Staat",194,265,1.365979381443299
2017,Bosnien und Herzegowina,79,125,1.5822784810126582
2017,Brasilien,1006,2015,2.002982107355865
2017,Bulgarien,450,327,0.7266666666666667
2017,Chile,387,544,1.4056847545219637
2017,China,2070,2874,1.3884057971014492
2017,Costa Rica,148,170,1.1486486486486487
2017,Cote d'Ivoire,23,31,1.3478260869565217
2017,Dänemark,1246,828,0.6645264847512039
2017,Estland,94,68,0.723404255319149
2017,Finnland,334,305,0.9131736526946108
2017,Frankreich,5149,5257,1.0209749465915712
2017,Georgien,90,94,1.0444444444444445
2017,Ghana,130,221,1.7
2017,Griechenland,690,800,1.1594202898550725
2017,Honduras,24,35,1.4583333333333333
2017,Indien,705,747,1.0595744680851065
2017,Indonesien,359,450,1.2534818941504178
2017,Insgesamt,249181,166703,0.6690036559769806
2017,Irak,634,1044,1.6466876971608833
2017,"Iran, Islamische Republik",238,315,1.3235294117647058
2017,Irland,886,737,0.8318284424379232
2017,Island,109,71,0.6513761467889908
2017,Israel,462,478,1.0346320346320346
2017,Italien,2287,2328,1.0179274158285965
2017,Japan,704,611,0.8678977272727273
2017,Jemen,0,7,inf
2017,Jordanien,275,341,1.24
2017,Kamerun,85,95,1.1176470588235294
2017,Kanada,2396,1734,0.7237061769616027
2017,Kasachstan,326,2562,7.858895705521473
2017,Kenia,217,260,1.1981566820276497
2017,Kirgisistan,73,140,1.917808219178082
2017,Kolumbien,345,472,1.3681159420289855
2017,"Kongo, Demokratische Republik",32,32,1.0
2017,"Kongo, Republik",13,16,1.2307692307692308
2017,"Korea, Demokratische Volksrepublik",16,17,1.0625
2017,"Korea, Republik",244,282,1.1557377049180328
2017,Kosovo,126,163,1.2936507936507937
2017,Kroatien,364,259,0.7115384615384616
2017,Kuwait,43,56,1.302325581395349
2017,Lettland,93,82,0.8817204301075269
2017,Libanon,565,633,1.120353982300885
2017,Libyen,31,42,1.3548387096774193
2017,Litauen,99,77,0.7777777777777778
2017,Luxemburg,669,608,0.9088191330343797
2017,Malta,234,158,0.6752136752136753
2017,Marokko,379,458,1.20844327176781
2017,Mexiko,914,1060,1.1597374179431073
2017,Montenegro (ab 03.06.2006),42,30,0.7142857142857143
2017,Namibia,165,280,1.696969696969697
2017,Neuseeland,1364,1035,0.7587976539589443
2017,Nicaragua,57,62,1.087719298245614
2017,Niederlande,3319,2661,0.8017475143115396
2017,Niger,15,22,1.4666666666666666
2017,Nigeria,152,219,1.4407894736842106
2017,Nordmazedonien,76,103,1.355263157894737
2017,Norwegen,953,844,0.8856243441762854
2017,Pakistan,305,432,1.4163934426229507
2017,Paraguay,393,362,0.9211195928753181
2017,Peru,262,404,1.5419847328244274
2017,Philippinen,465,587,1.2623655913978495
2017,Polen,5069,3940,0.7772736239889525
2017,Portugal,1091,752,0.689275893675527
2017,Ruanda,47,27,0.574468085106383
2017,Rumänien,782,670,0.8567774936061381
2017,Russische Föderation,2008,4447,2.214641434262948
2017,Saudi-Arabien,212,391,1.8443396226415094
2017,Schweden,1641,947,0.5770871419865935
2017,Schweiz,15784,11124,0.7047643182970096
2017,Senegal,41,77,1.8780487804878048
2017,Serbien,217,246,1.1336405529953917
2017,Singapur,572,726,1.2692307692307692
2017,Slowakei,178,135,0.7584269662921348
2017,Slowenien,131,72,0.549618320610687
2017,Somalia,14,11,0.7857142857142857
2017,Spanien,5959,5131,0.8610505118308441
2017,Syrien,42,88,2.0952380952380953
2017,Südafrika,800,1132,1.415
2017,Tadschikistan,9,29,3.2222222222222223
2017,Tansania,112,181,1.6160714285714286
2017,Thailand,1756,1602,0.9123006833712984
2017,Tschechien,825,586,0.7103030303030303
2017,Tunesien,349,471,1.3495702005730659
2017,Türkei,5841,4891,0.837356617017634
2017,Uganda,79,98,1.240506329113924
2017,Ukraine,285,1186,4.161403508771929
2017,Unbekanntes Ausland,1459,1918,1.3145990404386567
2017,Ungarn,1047,654,0.6246418338108882
2017,Ungeklärt / Ohne Angabe,131545,51522,0.3916682504086054
2017,Uruguay,149,125,0.8389261744966443
2017,Usbekistan,26,60,2.3076923076923075
2017,"Venezuela, Bolivarische Republik",49,417,8.510204081632653
2017,Vereinigte Arabische Emirate,971,1426,1.4685890834191555
2017,Vereinigte Staaten,10585,10647,1.0058573452999529
2017,Vereinigtes Königreich,6677,6583,0.9859218211771754
2017,Vietnam,247,322,1.3036437246963564
2017,Zentralafrikanische Republik,33,27,0.8181818181818182
2017,Zypern,179,142,0.7932960893854749
2017,Ägypten,417,623,1.4940047961630696
2017,Äthiopien,112,140,1.25
2017,Österreich,9660,6384,0.6608695652173913
2017,Übriges Afrika,564,725,1.2854609929078014
2017,Übriges Amerika,839,1172,1.396901072705602
2017,Übriges Asien,1097,1398,1.2743846855059253
2017,Übriges Europa,82,163,1.9878048780487805
2017,Übriges Ozeanien,99,81,0.8181818181818182
2018,Afghanistan,63,138,2.1904761904761907
2018,Albanien,53,62,1.169811320754717
2018,Algerien,184,183,0.9945652173913043
2018,Andorra,10,14,1.4
2018,Angola,17,22,1.2941176470588236
2018,Argentinien,351,467,1.3304843304843306
2018,Armenien,34,32,0.9411764705882353
2018,Aserbaidschan,22,46,2.090909090909091
2018,Australien,3169,2873,0.9065951404228463
2018,Belarus,157,220,1.4012738853503184
2018,Belgien,2005,1754,0.8748129675810474
2018,"Bolivien, Plurinationaler Staat",207,277,1.3381642512077294
2018,Bosnien und Herzegowina,115,120,1.0434782608695652
2018,Brasilien,986,1791,1.8164300202839756
2018,Bulgarien,532,309,0.5808270676691729
2018,Chile,491,625,1.2729124236252545
2018,China,2157,2626,1.2174316179879463
2018,Costa Rica,182,188,1.032967032967033
2018,Cote d'Ivoire,29,37,1.2758620689655173
2018,Dänemark,1418,841,0.5930888575458392
2018,Estland,107,66,0.616822429906542
2018,Finnland,357,229,0.6414565826330533
2018,Frankreich,5814,5126,0.8816649466804266
2018,Georgien,88,87,0.9886363636363636
2018,Ghana,132,179,1.356060606060606
2018,Griechenland,862,766,0.888631090487239
2018,Honduras,28,41,1.4642857142857142
2018,Indien,711,742,1.0436005625879043
2018,Indonesien,417,429,1.0287769784172662
2018,Insgesamt,261851,201531,0.7696399860989647
2018,Irak,636,917,1.4418238993710693
2018,"Iran, Islamische Republik",231,422,1.826839826839827
2018,Irland,957,713,0.7450365726227796
2018,Island,131,89,0.6793893129770993
2018,Israel,515,534,1.036893203883495
2018,Italien,2431,2149,0.8839983545865899
2018,Japan,730,652,0.8931506849315068
2018,Jemen,13,11,0.8461538461538461
2018,Jordanien,226,369,1.6327433628318584
2018,Kamerun,83,133,1.6024096385542168
2018,Kanada,2392,1831,0.7654682274247492
2018,Kasachstan,308,2199,7.1396103896103895
2018,Kenia,208,234,1.125
2018,Kirgisistan,79,166,2.1012658227848102
2018,Kolumbien,406,493,1.2142857142857142
2018,"Kongo, Demokratische Republik",43,32,0.7441860465116279
2018,"Kongo, Republik",7,15,2.142857142857143
2018,"Korea, Demokratische Volksrepublik",19,17,0.8947368421052632
2018,"Korea, Republik",225,273,1.2133333333333334
2018,Kosovo,125,152,1.216
2018,Kroatien,418,253,0.6052631578947368
2018,Kuwait,50,51,1.02
2018,Lettland,116,102,0.8793103448275862
2018,Libanon,634,707,1.115141955835962
2018,Libyen,42,45,1.0714285714285714
2018,Litauen,108,102,0.9444444444444444
2018,Luxemburg,715,634,0.8867132867132868
2018,Malta,288,161,0.5590277777777778
2018,Marokko,417,545,1.3069544364508394
2018,Mexiko,989,1115,1.1274014155712841
2018,Montenegro (ab 03.06.2006),43,33,0.7674418604651163
2018,Namibia,211,324,1.5355450236966826
2018,Neuseeland,1296,1010,0.779320987654321
2018,Nicaragua,43,140,3.255813953488372
2018,Niederlande,3746,2544,0.6791243993593166
2018,Niger,17,17,1.0
2018,Nigeria,120,189,1.575
2018,Nordmazedonien,47,77,1.6382978723404256
2018,Norwegen,1133,777,0.6857899382171226
2018,Pakistan,341,378,1.1085043988269794
2018,Paraguay,438,345,0.7876712328767124
2018,Peru,243,391,1.6090534979423867
2018,Philippinen,587,621,1.0579216354344123
2018,Polen,5126,3428,0.6687475614514241
2018,Portugal,1427,982,0.6881569726699369
2018,Ruanda,32,37,1.15625
2018,Rumänien,851,744,0.8742655699177438
2018,Russische Föderation,2105,4935,2.344418052256532
2018,Saudi-Arabien,218,302,1.385321100917431
2018,Schweden,1821,1031,0.5661724327292696
2018,Schweiz,16430,10681,0.6500912964090079
2018,Senegal,49,76,1.5510204081632653
2018,Serbien,189,230,1.216931216931217
2018,Singapur,665,751,1.1293233082706766
2018,Slowakei,163,116,0.7116564417177914
2018,Slowenien,115,64,0.5565217391304348
2018,Somalia,18,18,1.0
2018,Spanien,6433,5487,0.8529457484843774
2018,Syrien,46,85,1.8478260869565217
2018,Südafrika,798,1216,1.5238095238095237
2018,Tadschikistan,16,33,2.0625
2018,Tansania,123,127,1.032520325203252
2018,Thailand,1869,1581,0.8459069020866774
2018,Tschechien,869,598,0.6881472957422324
2018,Tunesien,336,412,1.2261904761904763
2018,Türkei,6203,5231,0.8433016282443979
2018,Uganda,94,86,0.9148936170212766
2018,Ukraine,345,1191,3.4521739130434783
2018,Unbekanntes Ausland,1805,1617,0.8958448753462603
2018,Ungarn,1249,656,0.5252201761409128
2018,Ungeklärt / Ohne Angabe,136167,87968,0.6460302422760287
2018,Uruguay,104,121,1.1634615384615385
2018,Usbekistan,22,77,3.5
2018,"Venezuela, Bolivarische Republik",76,339,4.4605263157894735
2018,Vereinigte Arabische Emirate,1048,1376,1.3129770992366412
2018,Vereinigte Staaten,10447,10144,0.9709964583133914
2018,Vereinigtes Königreich,7032,6418,0.9126848691695109
2018,Vietnam,294,300,1.0204081632653061
2018,Zentralafrikanische Republik,29,19,0.6551724137931034
2018,Zypern,325,123,0.37846153846153846
2018,Ägypten,577,584,1.0121317157712304
2018,Äthiopien,120,165,1.375
2018,Österreich,10852,6468,0.5960191669738297
2018,Übriges Afrika,586,781,1.3327645051194539
2018,Übriges Amerika,870,1056,1.2137931034482758
2018,Übriges Asien,1212,1394,1.1501650165016502
2018,Übriges Europa,135,157,1.162962962962963
2018,Übriges Ozeanien,55,74,1.3454545454545455
2019,Afghanistan,76,125,1.644736842105263
2019,Albanien,58,93,1.603448275862069
2019,Algerien,126,188,1.492063492063492
2019,Andorra,7,13,1.8571428571428572
2019,Angola,13,33,2.5384615384615383
2019,Argentinien,323,544,1.6842105263157894
2019,Armenien,40,38,0.95
2019,Aserbaidschan,22,58,2.6363636363636362
2019,Australien,3147,2714,0.8624086431522084
2019,Belarus,161,262,1.6273291925465838
2019,Belgien,2166,1793,0.8277931671283472
2019,"Bolivien, Plurinationaler Staat",169,269,1.5917159763313609
2019,Bosnien und Herzegowina,133,127,0.9548872180451128
2019,Brasilien,1081,1702,1.574468085106383
2019,Bulgarien,563,326,0.5790408525754884
2019,Chile,420,696,1.6571428571428573
2019,China,1992,2592,1.3012048192771084
2019,Costa Rica,172,212,1.2325581395348837
2019,Cote d'Ivoire,36,39,1.0833333333333333
2019,Dänemark,1563,768,0.491362763915547
2019,Estland,105,60,0.5714285714285714
2019,Finnland,377,241,0.6392572944297082
2019,Frankreich,5682,5016,0.8827877507919747
2019,Georgien,80,110,1.375
2019,Ghana,125,225,1.8
2019,Griechenland,923,742,0.8039003250270856
2019,Honduras,16,33,2.0625
2019,Indien,587,683,1.1635434412265757
2019,Indonesien,419,449,1.071599045346062
2019,Insgesamt,270294,212669,0.7868062184140232
2019,Irak,662,742,1.1208459214501512
2019,"Iran, Islamische Republik",247,369,1.4939271255060729
2019,Irland,957,701,0.7324973876698014
2019,Island,92,75,0.8152173913043478
2019,Israel,522,508,0.9731800766283525
2019,Italien,2452,1999,0.8152528548123981
2019,Japan,823,696,0.8456865127582017
2019,Jemen,19,17,0.8947368421052632
2019,Jordanien,244,336,1.3770491803278688
2019,Kamerun,95,136,1.431578947368421
2019,Kanada,2297,1776,0.7731824118415325
2019,Kasachstan,336,2465,7.336309523809524
2019,Kenia,275,336,1.221818181818182
2019,Kirgisistan,72,182,2.5277777777777777
2019,Kolumbien,437,598,1.368421052631579
2019,"Kongo, Demokratische Republik",25,38,1.52
2019,"Kongo, Republik",8,17,2.125
2019,"Korea, Demokratische Volksrepublik",26,13,0.5
2019,"Korea, Republik",211,249,1.180094786729858
2019,Kosovo,148,159,1.0743243243243243
2019,Kroatien,433,299,0.6905311778290993
2019,Kuwait,50,77,1.54
2019,Lettland,211,108,0.5118483412322274
2019,Libanon,581,814,1.4010327022375215
2019,Libyen,43,38,0.8837209302325582
2019,Litauen,113,89,0.7876106194690266
2019,Luxemburg,729,546,0.7489711934156379
2019,Malta,200,234,1.17
2019,Marokko,354,507,1.4322033898305084
2019,Mexiko,785,1293,1.6471337579617835
2019,Montenegro (ab 03.06.2006),41,43,1.048780487804878
2019,Namibia,201,334,1.6616915422885572
2019,Neuseeland,1108,990,0.8935018050541517
2019,Nicaragua,48,66,1.375
2019,Niederlande,3918,2693,0.6873404798366514
2019,Niger,17,17,1.0
2019,Nigeria,126,158,1.253968253968254
2019,Nordmazedonien,66,78,1.1818181818181819
2019,Norwegen,1073,756,0.7045666356011183
2019,Pakistan,346,410,1.1849710982658959
2019,Paraguay,409,384,0.9388753056234719
2019,Peru,287,479,1.6689895470383276
2019,Philippinen,528,610,1.1553030303030303
2019,Polen,5188,2946,0.5678488820354665
2019,Portugal,1546,1085,0.7018111254851229
2019,Ruanda,18,49,2.7222222222222223
2019,Rumänien,965,675,0.6994818652849741
2019,Russische Föderation,2019,4903,2.4284299157999008
2019,Saudi-Arabien,205,216,1.053658536585366
2019,Schweden,1882,972,0.5164718384697131
2019,Schweiz,16340,10523,0.6440024479804162
2019,Senegal,66,57,0.8636363636363636
2019,Serbien,212,289,1.3632075471698113
2019,Singapur,642,693,1.0794392523364487
2019,Slowakei,154,93,0.6038961038961039
2019,Slowenien,114,62,0.543859649122807
2019,Somalia,12,25,2.0833333333333335
2019,Spanien,6479,5437,0.8391727118382466
2019,Syrien,55,89,1.6181818181818182
2019,Südafrika,712,1281,1.7991573033707866
2019,Tadschikistan,14,18,1.2857142857142858
2019,Tansania,80,131,1.6375
2019,Thailand,1711,1708,0.9982466393921683
2019,Tschechien,856,649,0.758177570093458
2019,Tunesien,310,425,1.3709677419354838
2019,Türkei,5765,5620,0.9748482220294883
2019,Uganda,79,116,1.4683544303797469
2019,Ukraine,357,963,2.697478991596639
2019,Unbekanntes Ausland,1851,1528,0.8254997298757428
2019,Ungarn,1377,683,0.49600580973129993
2019,Ungeklärt / Ohne Angabe,145345,99875,0.6871581409749218
2019,Uruguay,78,102,1.3076923076923077
2019,Usbekistan,19,64,3.3684210526315788
2019,"Venezuela, Bolivarische Republik",67,298,4.447761194029851
2019,Vereinigte Arabische Emirate,996,1309,1.3142570281124497
2019,Vereinigte Staaten,9782,9498,0.970967082396238
2019,Vereinigtes Königreich,6766,6385,0.9436890334023057
2019,Vietnam,342,354,1.0350877192982457
2019,Zentralafrikanische Republik,18,17,0.9444444444444444
2019,Zypern,378,163,0.4312169312169312
2019,Ägypten,450,606,1.3466666666666667
2019,Äthiopien,126,172,1.3650793650793651
2019,Österreich,11904,6631,0.5570396505376344
2019,Übriges Afrika,590,787,1.3338983050847457
2019,Übriges Amerika,808,1032,1.2772277227722773
2019,Übriges Asien,1228,1310,1.0667752442996743
2019,Übriges Europa,142,152,1.0704225352112675
2019,Übriges Ozeanien,49,92,1.8775510204081634
2020,Afghanistan,55,111,2.018181818181818
2020,Albanien,48,60,1.25
2020,Algerien,45,156,3.466666666666667
2020,Andorra,5,11,2.2
2020,Angola,17,23,1.3529411764705883
2020,Argentinien,159,460,2.893081761006289
2020,Armenien,26,32,1.2307692307692308
2020,Aserbaidschan,23,43,1.8695652173913044
2020,Australien,1599,2019,1.2626641651031896
2020,Belarus,96,198,2.0625
2020,Belgien,1854,1677,0.9045307443365695
2020,"Bolivien, Plurinationaler Staat",126,250,1.9841269841269842
2020,Bosnien und Herzegowina,136,101,0.7426470588235294
2020,Brasilien,790,1295,1.639240506329114
2020,Bulgarien,587,334,0.5689948892674617
2020,Chile,220,589,2.6772727272727272
2020,China,987,2417,2.4488348530901725
2020,Costa Rica,132,169,1.2803030303030303
2020,Cote d'Ivoire,17,27,1.588235294117647
2020,Dänemark,1479,785,0.530764029749831
2020,Estland,92,53,0.5760869565217391
2020,Finnland,407,199,0.48894348894348894
2020,Frankreich,4741,4673,0.9856570343809323
2020,Georgien,81,80,0.9876543209876543
2020,Ghana,106,170,1.6037735849056605
2020,Griechenland,858,607,0.7074592074592074
2020,Honduras,9,26,2.888888888888889
2020,Indien,274,628,2.291970802919708
2020,Indonesien,222,385,1.7342342342342343
2020,Insgesamt,220239,191883,0.8712489613556182
2020,Irak,425,576,1.3552941176470588
2020,"Iran, Islamische Republik",170,272,1.6
2020,Irland,711,664,0.9338959212376934
2020,Island,95,65,0.6842105263157895
2020,Israel,296,405,1.3682432432432432
2020,Italien,2030,1830,0.9014778325123153
2020,Japan,464,600,1.293103448275862
2020,Jordanien,109,240,2.2018348623853212
2020,Kamerun,83,78,0.9397590361445783
2020,Kanada,1449,1517,1.0469289164941338
2020,Kasachstan,157,1867,11.89171974522293
2020,Kenia,182,294,1.6153846153846154
2020,Kirgisistan,38,104,2.736842105263158
2020,Kolumbien,278,486,1.7482014388489209
2020,"Kongo, Demokratische Republik",13,27,2.076923076923077
2020,"Korea, Demokratische Volksrepublik",22,11,0.5
2020,"Korea, Republik",217,206,0.9493087557603687
2020,Kosovo,76,163,2.1447368421052633
2020,Kroatien,411,245,0.5961070559610706
2020,Kuwait,13,65,5.0
2020,Lettland,140,99,0.7071428571428572
2020,Libanon,330,1057,3.203030303030303
2020,Libyen,36,25,0.6944444444444444
2020,Litauen,89,76,0.8539325842696629
2020,Luxemburg,673,631,0.937592867756315
2020,Malta,176,202,1.1477272727272727
2020,Marokko,238,424,1.781512605042017
2020,Mexiko,527,1100,2.0872865275142316
2020,Montenegro (ab 03.06.2006),25,32,1.28
2020,Namibia,111,303,2.72972972972973
2020,Neuseeland,592,793,1.339527027027027
2020,Nicaragua,17,42,2.4705882352941178
2020,Niederlande,3411,2706,0.793315743183817
2020,Niger,18,15,0.8333333333333334
2020,Nigeria,80,155,1.9375
2020,Nordmazedonien,43,58,1.3488372093023255
2020,Norwegen,923,694,0.7518959913326111
2020,Pakistan,199,335,1.6834170854271358
2020,Paraguay,352,270,0.7670454545454546
2020,Peru,158,389,2.462025316455696
2020,Philippinen,259,542,2.0926640926640925
2020,Polen,3934,2276,0.5785460091509913
2020,Portugal,1461,986,0.6748802190280629
2020,Ruanda,34,27,0.7941176470588235
2020,Rumänien,826,628,0.7602905569007264
2020,Russische Föderation,1475,3194,2.1654237288135594
2020,Saudi-Arabien,130,200,1.5384615384615385
2020,Schweden,1804,972,0.5388026607538803
2020,Schweiz,14638,9726,0.6644350321082115
2020,Senegal,43,75,1.744186046511628
2020,Serbien,168,183,1.0892857142857142
2020,Singapur,394,689,1.748730964467005
2020,Slowakei,165,108,0.6545454545454545
2020,Slowenien,109,62,0.5688073394495413
2020,Somalia,12,12,1.0
2020,Spanien,4631,5206,1.1241632476786871
2020,Syrien,43,78,1.813953488372093
2020,Südafrika,364,1088,2.989010989010989
2020,Tadschikistan,15,27,1.8
2020,Tansania,69,129,1.8695652173913044
2020,Thailand,786,1317,1.6755725190839694
2020,Tschechien,718,596,0.83008356545961
2020,Tunesien,248,328,1.3225806451612903
2020,Türkei,4622,4462,0.9653829511034184
2020,Uganda,67,88,1.3134328358208955
2020,Ukraine,240,677,2.8208333333333333
2020,Unbekanntes Ausland,1260,1148,0.9111111111111111
2020,Ungarn,1131,611,0.5402298850574713
2020,Ungeklärt / Ohne Angabe,124472,92247,0.7411064335754226
2020,Uruguay,68,96,1.411764705882353
2020,Usbekistan,11,37,3.3636363636363638
2020,"Venezuela, Bolivarische Republik",44,124,2.8181818181818183
2020,Vereinigte Arabische Emirate,743,1267,1.705248990578735
2020,Vereinigte Staaten,5917,9073,1.5333784012168328
2020,Vereinigtes Königreich,5109,6068,1.1877079663339205
2020,Vietnam,195,364,1.8666666666666667
2020,Zentralafrikanische Republik,12,20,1.6666666666666667
2020,Zypern,437,194,0.4439359267734554
2020,Ägypten,407,579,1.4226044226044225
2020,Äthiopien,86,176,2.046511627906977
2020,Österreich,10743,6334,0.5895932234943684
2020,Übriges Afrika,429,716,1.668997668997669
2020,Übriges Amerika,548,866,1.5802919708029197
