year,dimension_type,dimension_value,direction,value
2008,country,Jemen,immigration,52.0
2008,country,Jordanien,emigration,309.0
2008,country,Jordanien,immigration,221.0
2008,country,Kamerun,emigration,65.0
2008,country,Kamerun,immigration,73.0
2008,country,Kanada,emigration,5605.0
2008,country,Kanada,immigration,1660.0
2008,country,Kasachstan,emigration,772.0
2008,country,Kasachstan,immigration,1440.0
2008,country,Kenia,emigration,284.0
2008,country,Kenia,immigration,268.0
2008,country,Kirgisistan,emigration,64.0
2008,country,Kirgisistan,immigration,164.0
2008,country,Kolumbien,emigration,275.0
2008,country,Kolumbien,immigration,351.0
2008,country,"Kongo, Demokratische Republik",emigration,36.0
2008,country,"Kongo, Demokratische Republik",immigration,32.0
2008,country,"Kongo, Republik",emigration,13.0
2008,country,"Kongo, Republik",immigration,7.0
2008,country,"Korea, Demokratische Volksrepublik",emigration,42.0
2008,country,"Korea, Demokratische Volksrepublik",immigration,42.0
2008,country,"Korea, Republik",emigration,171.0
2008,country,"Korea, Republik",immigration,145.0
2008,country,Kosovo,emigration,79.0
2008,country,Kosovo,immigration,47.0
2008,country,Kroatien,emigration,544.0
2008,country,Kroatien,immigration,267.0
2008,country,Kuwait,emigration,78.0
2008,country,Kuwait,immigration,64.0
2008,country,Lettland,emigration,116.0
2008,country,Lettland,immigration,66.0
2008,country,Libanon,emigration,649.0
2008,country,Libanon,immigration,348.0
2008,country,Libyen,emigration,75.0
2008,country,Libyen,immigration,41.0
2008,country,Litauen,emigration,132.0
2008,country,Litauen,immigration,128.0
2008,country,Luxemburg,emigration,953.0
2008,country,Luxemburg,immigration,701.0
2008,country,Malta,emigration,110.0
2008,country,Malta,immigration,53.0
2008,country,Marokko,emigration,353.0
2008,country,Marokko,immigration,282.0
2008,country,Mexiko,emigration,760.0
2008,country,Mexiko,immigration,669.0
2008,country,Montenegro (ab 03.06.2006),emigration,45.0
2008,country,Montenegro (ab 03.06.2006),immigration,21.0
2008,country,Namibia,emigration,295.0
2008,country,Namibia,immigration,249.0
2008,country,Neuseeland,emigration,1373.0
2008,country,Neuseeland,immigration,665.0
2008,country,Nicaragua,emigration,53.0
2008,country,Nicaragua,immigration,61.0
2008,country,Niederlande,emigration,4282.0
2008,country,Niederlande,immigration,2950.0
2008,country,Niger,emigration,11.0
2008,country,Niger,immigration,12.0
2008,country,Nigeria,emigration,172.0
2008,country,Nigeria,immigration,157.0
2008,country,Nordmazedonien,emigration,54.0
2008,country,Nordmazedonien,immigration,53.0
2008,country,Norwegen,emigration,2973.0
2008,country,Norwegen,immigration,707.0
2008,country,Pakistan,emigration,411.0
2008,country,Pakistan,immigration,435.0
2008,country,Paraguay,emigration,505.0
2008,country,Paraguay,immigration,344.0
2008,country,Peru,emigration,259.0
2008,country,Peru,immigration,224.0
2008,country,Philippinen,emigration,547.0
2008,country,Philippinen,immigration,445.0
2008,country,Polen,emigration,13711.0
2008,country,Polen,immigration,12131.0
2008,country,Portugal,emigration,966.0
2008,country,Portugal,immigration,734.0
2008,country,Ruanda,emigration,32.0
2008,country,Ruanda,immigration,34.0
2008,country,Rumänien,emigration,917.0
2008,country,Rumänien,immigration,628.0
2008,country,Russische Föderation,emigration,3299.0
2008,country,Russische Föderation,immigration,4295.0
2008,country,Saudi-Arabien,emigration,215.0
2008,country,Saudi-Arabien,immigration,119.0
2008,country,Schweden,emigration,2410.0
2008,country,Schweden,immigration,727.0
2008,country,Schweiz,emigration,29139.0
2008,country,Schweiz,immigration,8216.0
2008,country,Senegal,emigration,75.0
2008,country,Senegal,immigration,65.0
2008,country,Serbien,emigration,261.0
2008,country,Serbien,immigration,184.0
2008,country,Singapur,emigration,745.0
2008,country,Singapur,immigration,437.0
2008,country,Slowakei,emigration,271.0
2008,country,Slowakei,immigration,190.0
2008,country,Slowenien,emigration,224.0
2008,country,Slowenien,immigration,72.0
2008,country,Somalia,emigration,13.0
2008,country,Somalia,immigration,1.0
2008,country,Spanien,emigration,9245.0
2008,country,Spanien,immigration,7891.0
2008,country,Syrien,emigration,324.0
2008,country,Syrien,immigration,258.0
2008,country,Südafrika,emigration,1231.0
2008,country,Südafrika,immigration,1069.0
2008,country,Tadschikistan,emigration,40.0
2008,country,Tadschikistan,immigration,28.0
2008,country,Tansania,emigration,149.0
2008,country,Tansania,immigration,147.0
2008,country,Thailand,emigration,1386.0
2008,country,Thailand,immigration,976.0
2008,country,Tschechien,emigration,986.0
2008,country,Tschechien,immigration,668.0
2008,country,Tunesien,emigration,371.0
2008,country,Tunesien,immigration,263.0
2008,country,Türkei,emigration,4609.0
2008,country,Türkei,immigration,2569.0
2008,country,Uganda,emigration,104.0
2008,country,Uganda,immigration,84.0
2008,country,Ukraine,emigration,430.0
2008,country,Ukraine,immigration,604.0
2008,country,Unbekanntes Ausland,emigration,422.0
2008,country,Unbekanntes Ausland,immigration,288.0
2008,country,Ungarn,emigration,1132.0
2008,country,Ungarn,immigration,772.0
2008,country,Ungeklärt / Ohne Angabe,emigration,153.0
2008,country,Ungeklärt / Ohne Angabe,immigration,693.0
2008,country,Uruguay,emigration,134.0
2008,country,Uruguay,immigration,65.0
2008,country,Usbekistan,emigration,31.0
2008,country,Usbekistan,immigration,157.0
2008,country,"Venezuela, Bolivarische Republik",emigration,205.0
2008,country,"Venezuela, Bolivarische Republik",immigration,209.0
2008,country,Vereinigte Arabische Emirate,emigration,2052.0
2008,country,Vereinigte Arabische Emirate,immigration,774.0
2008,country,Vereinigte Staaten,emigration,15436.0
2008,country,Vereinigte Staaten,immigration,10524.0
2008,country,Vereinigtes Königreich,emigration,10706.0
2008,country,Vereinigtes Königreich,immigration,5824.0
2008,country,Vietnam,emigration,212.0
2008,country,Vietnam,immigration,176.0
2008,country,Zentralafrikanische Republik,emigration,13.0
2008,country,Zentralafrikanische Republik,immigration,11.0
2008,country,Zypern,emigration,189.0
2008,country,Zypern,immigration,124.0
2008,country,Ägypten,emigration,645.0
2008,country,Ägypten,immigration,488.0
2008,country,Äthiopien,emigration,172.0
2008,country,Äthiopien,immigration,144.0
2008,country,Österreich,emigration,13336.0
2008,country,Österreich,immigration,6202.0
2008,country,Übriges Afrika,emigration,743.0
2008,country,Übriges Afrika,immigration,633.0
2008,country,Übriges Amerika,emigration,890.0
2008,country,Übriges Amerika,immigration,787.0
2008,country,Übriges Asien,emigration,1120.0
2008,country,Übriges Asien,immigration,903.0
2008,country,Übriges Europa,emigration,293.0
2008,country,Übriges Europa,immigration,203.0
2008,country,Übriges Ozeanien,emigration,65.0
2008,country,Übriges Ozeanien,immigration,84.0
2009,country,Afghanistan,emigration,187.0
2009,country,Afghanistan,immigration,157.0
2009,country,Albanien,emigration,48.0
2009,country,Albanien,immigration,33.0
2009,country,Algerien,emigration,169.0
2009,country,Algerien,immigration,185.0
2009,country,Andorra,emigration,11.0
2009,country,Andorra,immigration,13.0
2009,country,Angola,emigration,30.0
2009,country,Angola,immigration,23.0
2009,country,Argentinien,emigration,471.0
2009,country,Argentinien,immigration,414.0
2009,country,Armenien,emigration,36.0
2009,country,Armenien,immigration,49.0
2009,country,Aserbaidschan,emigration,39.0
2009,country,Aserbaidschan,immigration,29.0
2009,country,Australien,emigration,3554.0
2009,country,Australien,immigration,2439.0
2009,country,Belarus,emigration,54.0
2009,country,Belarus,immigration,58.0
2009,country,Belgien,emigration,2429.0
2009,country,Belgien,immigration,1981.0
2009,country,"Bolivien, Plurinationaler Staat",emigration,185.0
2009,country,"Bolivien, Plurinationaler Staat",immigration,194.0
2009,country,Bosnien und Herzegowina,emigration,167.0
2009,country,Bosnien und Herzegowina,immigration,122.0
2009,country,Brasilien,emigration,1448.0
2009,country,Brasilien,immigration,1267.0
2009,country,Bulgarien,emigration,287.0
2009,country,Bulgarien,immigration,283.0
2009,country,Chile,emigration,462.0
2009,country,Chile,immigration,426.0
2009,country,China,emigration,2279.0
2009,country,China,immigration,2178.0
2009,country,Costa Rica,emigration,155.0
2009,country,Costa Rica,immigration,168.0
2009,country,Cote d'Ivoire,emigration,29.0
2009,country,Cote d'Ivoire,immigration,21.0
2009,country,Dänemark,emigration,1667.0
2009,country,Dänemark,immigration,929.0
2009,country,Estland,emigration,70.0
2009,country,Estland,immigration,59.0
2009,country,Finnland,emigration,411.0
2009,country,Finnland,immigration,301.0
2009,country,Frankreich,emigration,7317.0
2009,country,Frankreich,immigration,6245.0
2009,country,Georgien,emigration,56.0
2009,country,Georgien,immigration,64.0
2009,country,Ghana,emigration,199.0
2009,country,Ghana,immigration,205.0
2009,country,Griechenland,emigration,1495.0
2009,country,Griechenland,immigration,993.0
2009,country,Honduras,emigration,49.0
2009,country,Honduras,immigration,61.0
2009,country,Indien,emigration,741.0
2009,country,Indien,immigration,752.0
2009,country,Indonesien,emigration,321.0
2009,country,Indonesien,immigration,314.0
2009,country,Irak,emigration,517.0
2009,country,Irak,immigration,212.0
2009,country,"Iran, Islamische Republik",emigration,393.0
2009,country,"Iran, Islamische Republik",immigration,321.0
2009,country,Irland,emigration,953.0
2009,country,Irland,immigration,988.0
2009,country,Island,emigration,77.0
2009,country,Island,immigration,74.0
2009,country,Israel,emigration,507.0
2009,country,Israel,immigration,431.0
2009,country,Italien,emigration,3277.0
2009,country,Italien,immigration,2816.0
2009,country,Japan,emigration,587.0
2009,country,Japan,immigration,532.0
2009,country,Jemen,emigration,50.0
2009,country,Jemen,immigration,56.0
2009,country,Jordanien,emigration,273.0
2009,country,Jordanien,immigration,228.0
2009,country,Kamerun,emigration,71.0
2009,country,Kamerun,immigration,56.0
2009,country,Kanada,emigration,4258.0
2009,country,Kanada,immigration,2058.0
2009,country,Kasachstan,emigration,551.0
2009,country,Kasachstan,immigration,1309.0
2009,country,Kenia,emigration,260.0
2009,country,Kenia,immigration,238.0
2009,country,Kirgisistan,emigration,82.0
2009,country,Kirgisistan,immigration,169.0
2009,country,Kolumbien,emigration,255.0
2009,country,Kolumbien,immigration,339.0
2009,country,"Kongo, Demokratische Republik",emigration,38.0
2009,country,"Kongo, Demokratische Republik",immigration,39.0
2009,country,"Kongo, Republik",emigration,28.0
2009,country,"Kongo, Republik",immigration,16.0
2009,country,"Korea, Demokratische Volksrepublik",emigration,43.0
2009,country,"Korea, Demokratische Volksrepublik",immigration,34.0
2009,country,"Korea, Republik",emigration,151.0
2009,country,"Korea, Republik",immigration,136.0
2009,country,Kosovo,emigration,155.0
2009,country,Kosovo,immigration,119.0
2009,country,Kroatien,emigration,581.0
2009,country,Kroatien,immigration,361.0
2009,country,Kuwait,emigration,80.0
2009,country,Kuwait,immigration,52.0
2009,country,Lettland,emigration,72.0
2009,country,Lettland,immigration,83.0
2009,country,Libanon,emigration,810.0
2009,country,Libanon,immigration,503.0
2009,country,Libyen,emigration,96.0
2009,country,Libyen,immigration,63.0
2009,country,Litauen,emigration,112.0
2009,country,Litauen,immigration,138.0
2009,country,Luxemburg,emigration,827.0
2009,country,Luxemburg,immigration,590.0
2009,country,Malta,emigration,104.0
2009,country,Malta,immigration,61.0
2009,country,Marokko,emigration,343.0
2009,country,Marokko,immigration,309.0
2009,country,Mexiko,emigration,747.0
2009,country,Mexiko,immigration,760.0
2009,country,Montenegro (ab 03.06.2006),emigration,31.0
2009,country,Montenegro (ab 03.06.2006),immigration,22.0
2009,country,Namibia,emigration,286.0
2009,country,Namibia,immigration,223.0
2009,country,Neuseeland,emigration,1261.0
2009,country,Neuseeland,immigration,860.0
2009,country,Nicaragua,emigration,50.0
2009,country,Nicaragua,immigration,35.0
2009,country,Niederlande,emigration,3906.0
2009,country,Niederlande,immigration,2966.0
2009,country,Niger,emigration,26.0
2009,country,Niger,immigration,15.0
2009,country,Nigeria,emigration,172.0
2009,country,Nigeria,immigration,157.0
2009,country,Nordmazedonien,emigration,61.0
2009,country,Nordmazedonien,immigration,49.0
2009,country,Norwegen,emigration,2086.0
2009,country,Norwegen,immigration,828.0
2009,country,Pakistan,emigration,369.0
2009,country,Pakistan,immigration,358.0
2009,country,Paraguay,emigration,477.0
2009,country,Paraguay,immigration,336.0
2009,country,Peru,emigration,296.0
2009,country,Peru,immigration,246.0
2009,country,Philippinen,emigration,591.0
2009,country,Philippinen,immigration,478.0
2009,country,Polen,emigration,12049.0
2009,country,Polen,immigration,11846.0
2009,country,Portugal,emigration,887.0
2009,country,Portugal,immigration,753.0
2009,country,Ruanda,emigration,39.0
2009,country,Ruanda,immigration,29.0
2009,country,Rumänien,emigration,840.0
2009,country,Rumänien,immigration,686.0
2009,country,Russische Föderation,emigration,2780.0
2009,country,Russische Föderation,immigration,3735.0
2009,country,Saudi-Arabien,emigration,272.0
2009,country,Saudi-Arabien,immigration,150.0
2009,country,Schweden,emigration,2100.0
2009,country,Schweden,immigration,1040.0
2009,country,Schweiz,emigration,24624.0
2009,country,Schweiz,immigration,9340.0
2009,country,Senegal,emigration,47.0
2009,country,Senegal,immigration,69.0
2009,country,Serbien,emigration,256.0
2009,country,Serbien,immigration,198.0
2009,country,Singapur,emigration,589.0
2009,country,Singapur,immigration,583.0
2009,country,Slowakei,emigration,221.0
2009,country,Slowakei,immigration,162.0
2009,country,Slowenien,emigration,218.0
2009,country,Slowenien,immigration,83.0
2009,country,Somalia,emigration,5.0
2009,country,Somalia,immigration,5.0
2009,country,Spanien,emigration,7836.0
2009,country,Spanien,immigration,8248.0
2009,country,Syrien,emigration,282.0
2009,country,Syrien,immigration,252.0
2009,country,Südafrika,emigration,1147.0
2009,country,Südafrika,immigration,1024.0
2009,country,Tadschikistan,emigration,27.0
2009,country,Tadschikistan,immigration,37.0
2009,country,Tansania,emigration,157.0
2009,country,Tansania,immigration,133.0
2009,country,Thailand,emigration,1505.0
2009,country,Thailand,immigration,1123.0
2009,country,Tschechien,emigration,978.0
2009,country,Tschechien,immigration,780.0
2009,country,Tunesien,emigration,369.0
2009,country,Tunesien,immigration,301.0
2009,country,Türkei,emigration,4633.0
2009,country,Türkei,immigration,2906.0
2009,country,Uganda,emigration,104.0
2009,country,Uganda,immigration,95.0
2009,country,Ukraine,emigration,336.0
2009,country,Ukraine,immigration,725.0
2009,country,Unbekanntes Ausland,emigration,399.0
2009,country,Unbekanntes Ausland,immigration,233.0
2009,country,Ungarn,emigration,991.0
2009,country,Ungarn,immigration,774.0
2009,country,Ungeklärt / Ohne Angabe,emigration,158.0
2009,country,Ungeklärt / Ohne Angabe,immigration,554.0
2009,country,Uruguay,emigration,100.0
2009,country,Uruguay,immigration,81.0
2009,country,Usbekistan,emigration,32.0
2009,country,Usbekistan,immigration,80.0
2009,country,"Venezuela, Bolivarische Republik",emigration,183.0
2009,country,"Venezuela, Bolivarische Republik",immigration,266.0
2009,country,Vereinigte Arabische Emirate,emigration,1835.0
2009,country,Vereinigte Arabische Emirate,immigration,1040.0
2009,country,Vereinigte Staaten,emigration,13445.0
2009,country,Vereinigte Staaten,immigration,11166.0
2009,country,Vereinigtes Königreich,emigration,9112.0
2009,country,Vereinigtes Königreich,immigration,6153.0
