year,dimension_value,emigration,immigration,return_rate_age
2012,28-Jährige,4096,2656,0.6484375
2012,29-Jährige,4037,2635,0.6527124102055982
2012,3-Jährige,2014,1869,0.9280039721946375
2012,30-Jährige,4083,2656,0.6505020818025962
2012,31-Jährige,3849,2635,0.6845934008833463
2012,32-Jährige,3501,2589,0.739502999143102
2012,33-Jährige,3129,2351,0.7513582614253755
2012,34-Jährige,2984,2349,0.7871983914209115
2012,35-Jährige,2753,2084,0.7569923719578642
2012,36-Jährige,2735,2017,0.7374771480804387
2012,37-Jährige,2460,1861,0.7565040650406504
2012,38-Jährige,2394,1784,0.7451963241436925
2012,39-Jährige,2124,1713,0.806497175141243
2012,4-Jährige,2056,1705,0.8292801556420234
2012,40-Jährige,2150,1823,0.847906976744186
2012,41-Jährige,2062,1720,0.8341416100872939
2012,42-Jährige,2003,1759,0.8781827259111333
2012,43-Jährige,2037,1829,0.8978890525282278
2012,44-Jährige,2074,1950,0.940212150433944
2012,45-Jährige,2071,1911,0.9227426364075326
2012,46-Jährige,2110,1854,0.8786729857819905
2012,47-Jährige,2039,1895,0.929377145659637
2012,48-Jährige,1905,1770,0.9291338582677166
2012,49-Jährige,1828,1666,0.9113785557986871
2012,5-Jährige,2165,1610,0.74364896073903
2012,50-Jährige,1687,1591,0.943094250148192
2012,51-Jährige,1531,1431,0.9346832135858916
2012,52-Jährige,1472,1402,0.9524456521739131
2012,53-Jährige,1306,1287,0.9854517611026034
2012,54-Jährige,1161,1212,1.0439276485788114
2012,55-Jährige,1069,1090,1.019644527595884
2012,56-Jährige,1004,993,0.9890438247011952
2012,57-Jährige,955,958,1.0031413612565445
2012,58-Jährige,855,853,0.9976608187134502
2012,59-Jährige,764,745,0.975130890052356
2012,6-Jährige,2479,1589,0.6409842678499394
2012,60-Jährige,755,759,1.005298013245033
2012,61-Jährige,714,715,1.0014005602240896
2012,62-Jährige,768,720,0.9375
2012,63-Jährige,731,636,0.8700410396716827
2012,64-Jährige,635,602,0.9480314960629921
2012,65-Jährige,712,684,0.9606741573033708
2012,66-Jährige,562,462,0.8220640569395018
2012,67-Jährige,457,375,0.8205689277899344
2012,68-Jährige,527,459,0.8709677419354839
2012,69-Jährige,518,414,0.7992277992277992
2012,7-Jährige,1826,1458,0.7984665936473165
2012,70-Jährige,480,444,0.925
2012,71-Jährige,515,433,0.8407766990291262
2012,72-Jährige,451,420,0.9312638580931264
2012,73-Jährige,405,307,0.7580246913580246
2012,74-Jährige,342,280,0.8187134502923976
2012,75-Jährige,286,229,0.8006993006993007
2012,76-Jährige,270,200,0.7407407407407407
2012,77-Jährige,219,147,0.6712328767123288
2012,78-Jährige,191,132,0.6910994764397905
2012,79-Jährige,133,88,0.6616541353383458
2012,8-Jährige,1607,1397,0.8693217174859987
2012,80-Jährige,140,74,0.5285714285714286
2012,81-Jährige,117,65,0.5555555555555556
2012,82-Jährige,135,68,0.5037037037037037
2012,83-Jährige,131,69,0.5267175572519084
2012,84-Jährige,115,46,0.4
2012,85-Jährige,102,47,0.46078431372549017
2012,86-Jährige,92,43,0.4673913043478261
2012,87-Jährige,71,39,0.5492957746478874
2012,88-Jährige,76,37,0.4868421052631579
2012,89-Jährige,68,19,0.27941176470588236
2012,9-Jährige,1384,1342,0.9696531791907514
2012,90-Jährige,37,9,0.24324324324324326
2012,91-Jährige,49,12,0.24489795918367346
2012,92-Jährige,45,17,0.37777777777777777
2012,93-Jährige,26,7,0.2692307692307692
2012,94-Jährige,13,0,0.0
2012,95 Jahre und mehr,31,9,0.2903225806451613
2012,unter 1 Jahr,668,2187,3.2739520958083834
2013,1-Jährige,2035,2939,1.4442260442260442
2013,10-Jährige,1408,1397,0.9921875
2013,11-Jährige,1315,1148,0.8730038022813689
2013,12-Jährige,1200,1128,0.94
2013,13-Jährige,1096,997,0.9096715328467153
2013,14-Jährige,1006,965,0.9592445328031809
2013,15-Jährige,903,936,1.0365448504983388
2013,16-Jährige,940,1034,1.1
2013,17-Jährige,764,991,1.2971204188481675
