year,origin,destination,migrants
2001,Luxemburg,Germany,503.0
2001,Malta,Germany,51.0
2001,Marokko,Germany,191.0
2001,Mexiko,Germany,621.0
2001,Montenegro (ab 03.06.2006),Germany,0.0
2001,Namibia,Germany,341.0
2001,Neuseeland,Germany,338.0
2001,Nicaragua,Germany,36.0
2001,Niederlande,Germany,3762.0
2001,Niger,Germany,24.0
2001,Nigeria,Germany,159.0
2001,Nordmazedonien,Germany,57.0
2001,Norwegen,Germany,332.0
2001,Pakistan,Germany,284.0
2001,Paraguay,Germany,339.0
2001,Peru,Germany,247.0
2001,Philippinen,Germany,477.0
2001,Polen,Germany,20872.0
2001,Portugal,Germany,879.0
2001,Ruanda,Germany,23.0
2001,Rumänien,Germany,817.0
2001,Russische Föderation,Germany,42425.0
2001,Saudi-Arabien,Germany,182.0
2001,Schweden,Germany,506.0
2001,Schweiz,Germany,4093.0
2001,Senegal,Germany,57.0
2001,Serbien,Germany,0.0
2001,Singapur,Germany,504.0
2001,Slowakei,Germany,132.0
2001,Slowenien,Germany,79.0
2001,Somalia,Germany,17.0
2001,Spanien,Germany,5909.0
2001,Syrien,Germany,148.0
2001,Südafrika,Germany,1186.0
2001,Tadschikistan,Germany,61.0
2001,Tansania,Germany,148.0
2001,Thailand,Germany,698.0
2001,Tschechien,Germany,908.0
2001,Tunesien,Germany,244.0
2001,Türkei,Germany,1514.0
2001,Uganda,Germany,56.0
2001,Ukraine,Germany,3347.0
2001,Unbekanntes Ausland,Germany,196.0
2001,Ungarn,Germany,766.0
2001,Ungeklärt / Ohne Angabe,Germany,8096.0
2001,Uruguay,Germany,114.0
2001,Usbekistan,Germany,933.0
2001,"Venezuela, Bolivarische Republik",Germany,287.0
2001,Vereinigte Arabische Emirate,Germany,219.0
2001,Vereinigte Staaten,Germany,11514.0
2001,Vereinigtes Königreich,Germany,4594.0
2001,Vietnam,Germany,143.0
2001,Zentralafrikanische Republik,Germany,23.0
2001,Zypern,Germany,131.0
2001,Ägypten,Germany,391.0
2001,Äthiopien,Germany,80.0
2001,Österreich,Germany,3657.0
2001,Übriges Afrika,Germany,700.0
2001,Übriges Amerika,Germany,1044.0
2001,Übriges Asien,Germany,882.0
2001,Übriges Europa,Germany,670.0
2001,Übriges Ozeanien,Germany,92.0
2002,Afghanistan,Germany,20.0
2002,Albanien,Germany,37.0
2002,Algerien,Germany,341.0
2002,Andorra,Germany,8.0
2002,Angola,Germany,18.0
2002,Argentinien,Germany,887.0
2002,Armenien,Germany,88.0
2002,Aserbaidschan,Germany,54.0
2002,Australien,Germany,1205.0
2002,Belarus,Germany,387.0
2002,Belgien,Germany,1960.0
2002,"Bolivien, Plurinationaler Staat",Germany,218.0
2002,Bosnien und Herzegowina,Germany,96.0
2002,Brasilien,Germany,1237.0
2002,Bulgarien,Germany,190.0
2002,Chile,Germany,416.0
2002,China,Germany,823.0
2002,Costa Rica,Germany,119.0
2002,Cote d'Ivoire,Germany,42.0
2002,Dänemark,Germany,595.0
2002,Estland,Germany,105.0
2002,Finnland,Germany,177.0
2002,Frankreich,Germany,5412.0
2002,Georgien,Germany,68.0
2002,Ghana,Germany,122.0
2002,Griechenland,Germany,902.0
2002,Honduras,Germany,30.0
2002,Indien,Germany,414.0
2002,Indonesien,Germany,302.0
2002,Irak,Germany,45.0
2002,"Iran, Islamische Republik",Germany,137.0
2002,Irland,Germany,537.0
2002,Island,Germany,60.0
2002,Israel,Germany,432.0
2002,Italien,Germany,2503.0
2002,Japan,Germany,520.0
2002,Jemen,Germany,31.0
2002,Jordanien,Germany,133.0
2002,Kamerun,Germany,75.0
2002,Kanada,Germany,1104.0
2002,Kasachstan,Germany,33964.0
2002,Kenia,Germany,188.0
2002,Kirgisistan,Germany,1715.0
2002,Kolumbien,Germany,311.0
2002,"Kongo, Demokratische Republik",Germany,5.0
2002,"Kongo, Republik",Germany,14.0
2002,"Korea, Demokratische Volksrepublik",Germany,25.0
2002,"Korea, Republik",Germany,119.0
2002,Kosovo,Germany,0.0
2002,Kroatien,Germany,252.0
2002,Kuwait,Germany,22.0
2002,Lettland,Germany,137.0
2002,Libanon,Germany,229.0
2002,Libyen,Germany,44.0
2002,Litauen,Germany,305.0
2002,Luxemburg,Germany,583.0
2002,Malta,Germany,46.0
2002,Marokko,Germany,228.0
2002,Mexiko,Germany,589.0
2002,Montenegro (ab 03.06.2006),Germany,0.0
2002,Namibia,Germany,295.0
2002,Neuseeland,Germany,306.0
2002,Nicaragua,Germany,65.0
2002,Niederlande,Germany,3772.0
2002,Niger,Germany,20.0
2002,Nigeria,Germany,137.0
2002,Nordmazedonien,Germany,37.0
2002,Norwegen,Germany,378.0
2002,Pakistan,Germany,233.0
2002,Paraguay,Germany,329.0
2002,Peru,Germany,226.0
2002,Philippinen,Germany,400.0
2002,Polen,Germany,19502.0
2002,Portugal,Germany,860.0
2002,Ruanda,Germany,19.0
2002,Rumänien,Germany,757.0
2002,Russische Föderation,Germany,41587.0
2002,Saudi-Arabien,Germany,186.0
2002,Schweden,Germany,598.0
2002,Schweiz,Germany,4271.0
2002,Senegal,Germany,50.0
2002,Serbien,Germany,0.0
2002,Singapur,Germany,467.0
2002,Slowakei,Germany,146.0
2002,Slowenien,Germany,93.0
2002,Somalia,Germany,1.0
2002,Spanien,Germany,6193.0
2002,Syrien,Germany,142.0
2002,Südafrika,Germany,1033.0
2002,Tadschikistan,Germany,61.0
2002,Tansania,Germany,130.0
2002,Thailand,Germany,761.0
2002,Tschechien,Germany,799.0
2002,Tunesien,Germany,245.0
2002,Türkei,Germany,1461.0
2002,Uganda,Germany,44.0
2002,Ukraine,Germany,3729.0
2002,Unbekanntes Ausland,Germany,188.0
2002,Ungarn,Germany,680.0
2002,Ungeklärt / Ohne Angabe,Germany,8669.0
2002,Uruguay,Germany,118.0
2002,Usbekistan,Germany,873.0
2002,"Venezuela, Bolivarische Republik",Germany,277.0
2002,Vereinigte Arabische Emirate,Germany,226.0
2002,Vereinigte Staaten,Germany,11268.0
2002,Vereinigtes Königreich,Germany,4464.0
2002,Vietnam,Germany,134.0
2002,Zentralafrikanische Republik,Germany,11.0
2002,Zypern,Germany,96.0
2002,Ägypten,Germany,54.0
2002,Äthiopien,Germany,84.0
2002,Österreich,Germany,3687.0
2002,Übriges Afrika,Germany,684.0
2002,Übriges Amerika,Germany,988.0
2002,Übriges Asien,Germany,774.0
2002,Übriges Europa,Germany,883.0
2002,Übriges Ozeanien,Germany,85.0
2003,Afghanistan,Germany,64.0
2003,Albanien,Germany,33.0
2003,Algerien,Germany,82.0
2003,Andorra,Germany,19.0
2003,Angola,Germany,15.0
2003,Argentinien,Germany,465.0
2003,Armenien,Germany,38.0
2003,Aserbaidschan,Germany,46.0
2003,Australien,Germany,1189.0
2003,Belarus,Germany,295.0
2003,Belgien,Germany,1929.0
2003,"Bolivien, Plurinationaler Staat",Germany,217.0
2003,Bosnien und Herzegowina,Germany,124.0
2003,Brasilien,Germany,1287.0
2003,Bulgarien,Germany,205.0
2003,Chile,Germany,369.0
2003,China,Germany,898.0
2003,Costa Rica,Germany,105.0
2003,Cote d'Ivoire,Germany,64.0
2003,Dänemark,Germany,502.0
2003,Estland,Germany,104.0
2003,Finnland,Germany,159.0
2003,Frankreich,Germany,5061.0
2003,Georgien,Germany,85.0
2003,Ghana,Germany,140.0
2003,Griechenland,Germany,883.0
2003,Honduras,Germany,35.0
2003,Indien,Germany,387.0
2003,Indonesien,Germany,251.0
2003,Irak,Germany,64.0
2003,"Iran, Islamische Republik",Germany,130.0
2003,Irland,Germany,587.0
2003,Island,Germany,49.0
2003,Israel,Germany,365.0
2003,Italien,Germany,2531.0
2003,Japan,Germany,439.0
2003,Jemen,Germany,33.0
2003,Jordanien,Germany,138.0
2003,Kamerun,Germany,55.0
2003,Kanada,Germany,1155.0
2003,Kasachstan,Germany,23557.0
2003,Kenia,Germany,237.0
2003,Kirgisistan,Germany,1822.0
2003,Kolumbien,Germany,250.0
2003,"Kongo, Demokratische Republik",Germany,5.0
2003,"Kongo, Republik",Germany,17.0
2003,"Korea, Demokratische Volksrepublik",Germany,38.0
2003,"Korea, Republik",Germany,98.0
2003,Kosovo,Germany,0.0
2003,Kroatien,Germany,267.0
2003,Kuwait,Germany,52.0
2003,Lettland,Germany,98.0
2003,Libanon,Germany,293.0
2003,Libyen,Germany,28.0
2003,Litauen,Germany,264.0
2003,Luxemburg,Germany,518.0
2003,Malta,Germany,51.0
2003,Marokko,Germany,202.0
2003,Mexiko,Germany,534.0
2003,Montenegro (ab 03.06.2006),Germany,0.0
2003,Namibia,Germany,253.0
2003,Neuseeland,Germany,310.0
2003,Nicaragua,Germany,39.0
2003,Niederlande,Germany,3576.0
2003,Niger,Germany,19.0
2003,Nigeria,Germany,150.0
2003,Nordmazedonien,Germany,62.0
2003,Norwegen,Germany,367.0
2003,Pakistan,Germany,229.0
2003,Paraguay,Germany,376.0
2003,Peru,Germany,260.0
2003,Philippinen,Germany,449.0
2003,Polen,Germany,16904.0
2003,Portugal,Germany,768.0
2003,Ruanda,Germany,12.0
2003,Rumänien,Germany,600.0
2003,Russische Föderation,Germany,36280.0
2003,Saudi-Arabien,Germany,191.0
2003,Schweden,Germany,534.0
2003,Schweiz,Germany,4420.0
2003,Senegal,Germany,49.0
2003,Serbien,Germany,0.0
2003,Singapur,Germany,462.0
2003,Slowakei,Germany,118.0
2003,Slowenien,Germany,61.0
2003,Somalia,Germany,4.0
2003,Spanien,Germany,6156.0
2003,Syrien,Germany,168.0
2003,Südafrika,Germany,819.0
2003,Tadschikistan,Germany,57.0
2003,Tansania,Germany,134.0
2003,Thailand,Germany,732.0
2003,Tschechien,Germany,702.0
2003,Tunesien,Germany,247.0
2003,Türkei,Germany,1492.0
2003,Uganda,Germany,50.0
2003,Ukraine,Germany,2877.0
2003,Unbekanntes Ausland,Germany,0.0
2003,Ungarn,Germany,709.0
2003,Ungeklärt / Ohne Angabe,Germany,14151.0
2003,Uruguay,Germany,93.0
2003,Usbekistan,Germany,731.0
2003,"Venezuela, Bolivarische Republik",Germany,330.0
2003,Vereinigte Arabische Emirate,Germany,211.0
2003,Vereinigte Staaten,Germany,10348.0
2003,Vereinigtes Königreich,Germany,4186.0
2003,Vietnam,Germany,112.0
2003,Zentralafrikanische Republik,Germany,24.0
2003,Zypern,Germany,126.0
2003,Ägypten,Germany,298.0
2003,Äthiopien,Germany,110.0
2003,Österreich,Germany,3856.0
2003,Übriges Afrika,Germany,671.0
2003,Übriges Amerika,Germany,845.0
2003,Übriges Asien,Germany,777.0
2003,Übriges Europa,Germany,702.0
2003,Übriges Ozeanien,Germany,81.0
2004,Afghanistan,Germany,79.0
2004,Albanien,Germany,66.0
2004,Algerien,Germany,73.0
2004,Andorra,Germany,13.0
2004,Angola,Germany,10.0
2004,Argentinien,Germany,316.0
2004,Armenien,Germany,15.0
2004,Aserbaidschan,Germany,59.0
2004,Australien,Germany,1335.0
2004,Belarus,Germany,361.0
2004,Belgien,Germany,1893.0
2004,"Bolivien, Plurinationaler Staat",Germany,180.0
2004,Bosnien und Herzegowina,Germany,142.0
2004,Brasilien,Germany,1137.0
2004,Bulgarien,Germany,153.0
2004,Chile,Germany,341.0
2004,China,Germany,837.0
2004,Costa Rica,Germany,94.0
2004,Cote d'Ivoire,Germany,21.0
2004,Dänemark,Germany,504.0
2004,Estland,Germany,82.0
2004,Finnland,Germany,182.0
2004,Frankreich,Germany,5159.0
2004,Georgien,Germany,88.0
2004,Ghana,Germany,154.0
2004,Griechenland,Germany,783.0
2004,Honduras,Germany,47.0
2004,Indien,Germany,378.0
2004,Indonesien,Germany,258.0
2004,Irak,Germany,48.0
2004,"Iran, Islamische Republik",Germany,184.0
2004,Irland,Germany,497.0
2004,Island,Germany,47.0
2004,Israel,Germany,289.0
2004,Italien,Germany,2421.0
2004,Japan,Germany,498.0
2004,Jemen,Germany,26.0
2004,Jordanien,Germany,149.0
2004,Kamerun,Germany,67.0
2004,Kanada,Germany,1038.0
2004,Kasachstan,Germany,17750.0
2004,Kenia,Germany,187.0
2004,Kirgisistan,Germany,1430.0
2004,Kolumbien,Germany,236.0
2004,"Kongo, Demokratische Republik",Germany,13.0
2004,"Kongo, Republik",Germany,11.0
2004,"Korea, Demokratische Volksrepublik",Germany,53.0
2004,"Korea, Republik",Germany,88.0
2004,Kosovo,Germany,0.0
2004,Kroatien,Germany,234.0
2004,Kuwait,Germany,33.0
2004,Lettland,Germany,104.0
2004,Libanon,Germany,305.0
2004,Libyen,Germany,34.0
2004,Litauen,Germany,227.0
2004,Luxemburg,Germany,571.0
2004,Malta,Germany,36.0
2004,Marokko,Germany,215.0
2004,Mexiko,Germany,569.0
2004,Montenegro (ab 03.06.2006),Germany,0.0
2004,Namibia,Germany,203.0
2004,Neuseeland,Germany,370.0
2004,Nicaragua,Germany,40.0
2004,Niederlande,Germany,3647.0
2004,Niger,Germany,20.0
2004,Nigeria,Germany,150.0
2004,Nordmazedonien,Germany,33.0
2004,Norwegen,Germany,327.0
2004,Pakistan,Germany,241.0
2004,Paraguay,Germany,255.0
2004,Peru,Germany,216.0
2004,Philippinen,Germany,377.0
2004,Polen,Germany,14654.0
2004,Portugal,Germany,742.0
2004,Ruanda,Germany,18.0
2004,Rumänien,Germany,586.0
2004,Russische Föderation,Germany,30931.0
2004,Saudi-Arabien,Germany,155.0
2004,Schweden,Germany,570.0
2004,Schweiz,Germany,4795.0
2004,Senegal,Germany,47.0
2004,Serbien,Germany,0.0
2004,Singapur,Germany,320.0
2004,Slowakei,Germany,138.0
2004,Slowenien,Germany,90.0
2004,Somalia,Germany,5.0
2004,Spanien,Germany,5922.0
2004,Syrien,Germany,150.0
2004,Südafrika,Germany,843.0
2004,Tadschikistan,Germany,38.0
2004,Tansania,Germany,130.0
2004,Thailand,Germany,720.0
2004,Tschechien,Germany,738.0
2004,Tunesien,Germany,225.0
2004,Türkei,Germany,1533.0
2004,Uganda,Germany,53.0
2004,Ukraine,Germany,2497.0
2004,Unbekanntes Ausland,Germany,0.0
2004,Ungarn,Germany,621.0
2004,Ungeklärt / Ohne Angabe,Germany,41117.0
2004,Uruguay,Germany,56.0
2004,Usbekistan,Germany,616.0
2004,"Venezuela, Bolivarische Republik",Germany,184.0
2004,Vereinigte Arabische Emirate,Germany,258.0
2004,Vereinigte Staaten,Germany,9677.0
2004,Vereinigtes Königreich,Germany,4049.0
2004,Vietnam,Germany,108.0
2004,Zentralafrikanische Republik,Germany,10.0
2004,Zypern,Germany,113.0
2004,Ägypten,Germany,347.0
2004,Äthiopien,Germany,88.0
2004,Österreich,Germany,4027.0
2004,Übriges Afrika,Germany,572.0
2004,Übriges Amerika,Germany,802.0
2004,Übriges Asien,Germany,729.0
2004,Übriges Europa,Germany,625.0
2004,Übriges Ozeanien,Germany,95.0
2005,Afghanistan,Germany,96.0
2005,Albanien,Germany,29.0
2005,Algerien,Germany,110.0
2005,Andorra,Germany,9.0
2005,Angola,Germany,10.0
2005,Argentinien,Germany,324.0
2005,Armenien,Germany,21.0
2005,Aserbaidschan,Germany,55.0
2005,Australien,Germany,1393.0
2005,Belarus,Germany,274.0
2005,Belgien,Germany,2033.0
2005,"Bolivien, Plurinationaler Staat",Germany,180.0
2005,Bosnien und Herzegowina,Germany,69.0
2005,Brasilien,Germany,1269.0
2005,Bulgarien,Germany,154.0
2005,Chile,Germany,389.0
2005,China,Germany,1099.0
2005,Costa Rica,Germany,110.0
2005,Cote d'Ivoire,Germany,26.0
2005,Dänemark,Germany,547.0
2005,Estland,Germany,76.0
2005,Finnland,Germany,188.0
2005,Frankreich,Germany,5593.0
2005,Georgien,Germany,70.0
2005,Ghana,Germany,124.0
2005,Griechenland,Germany,772.0
2005,Honduras,Germany,29.0
2005,Indien,Germany,438.0
2005,Indonesien,Germany,246.0
2005,Irak,Germany,95.0
2005,"Iran, Islamische Republik",Germany,209.0
2005,Irland,Germany,506.0
2005,Island,Germany,34.0
2005,Israel,Germany,325.0
2005,Italien,Germany,2498.0
2005,Japan,Germany,456.0
2005,Jemen,Germany,37.0
2005,Jordanien,Germany,119.0
2005,Kamerun,Germany,66.0
2005,Kanada,Germany,1141.0
2005,Kasachstan,Germany,10460.0
2005,Kenia,Germany,231.0
2005,Kirgisistan,Germany,774.0
2005,Kolumbien,Germany,302.0
2005,"Kongo, Demokratische Republik",Germany,18.0
2005,"Kongo, Republik",Germany,11.0
2005,"Korea, Demokratische Volksrepublik",Germany,33.0
2005,"Korea, Republik",Germany,119.0
2005,Kosovo,Germany,0.0
2005,Kroatien,Germany,252.0
2005,Kuwait,Germany,36.0
2005,Lettland,Germany,83.0
2005,Libanon,Germany,345.0
2005,Libyen,Germany,30.0
2005,Litauen,Germany,159.0
2005,Luxemburg,Germany,567.0
2005,Malta,Germany,44.0
2005,Marokko,Germany,178.0
2005,Mexiko,Germany,559.0
2005,Montenegro (ab 03.06.2006),Germany,0.0
2005,Namibia,Germany,181.0
2005,Neuseeland,Germany,393.0
2005,Nicaragua,Germany,53.0
2005,Niederlande,Germany,3603.0
2005,Niger,Germany,22.0
2005,Nigeria,Germany,170.0
2005,Nordmazedonien,Germany,42.0
2005,Norwegen,Germany,381.0
2005,Pakistan,Germany,289.0
2005,Paraguay,Germany,274.0
2005,Peru,Germany,228.0
2005,Philippinen,Germany,427.0
2005,Polen,Germany,12214.0
2005,Portugal,Germany,725.0
2005,Ruanda,Germany,12.0
2005,Rumänien,Germany,514.0
2005,Russische Föderation,Germany,20588.0
2005,Saudi-Arabien,Germany,129.0
2005,Schweden,Germany,623.0
2005,Schweiz,Germany,5184.0
2005,Senegal,Germany,61.0
2005,Serbien,Germany,0.0
2005,Singapur,Germany,294.0
2005,Slowakei,Germany,137.0
2005,Slowenien,Germany,71.0
2005,Somalia,Germany,11.0
2005,Spanien,Germany,5972.0
2005,Syrien,Germany,99.0
2005,Südafrika,Germany,862.0
2005,Tadschikistan,Germany,67.0
2005,Tansania,Germany,167.0
2005,Thailand,Germany,796.0
2005,Tschechien,Germany,658.0
2005,Tunesien,Germany,238.0
2005,Türkei,Germany,1592.0
2005,Uganda,Germany,69.0
2005,Ukraine,Germany,1512.0
2005,Unbekanntes Ausland,Germany,0.0
2005,Ungarn,Germany,635.0
2005,Ungeklärt / Ohne Angabe,Germany,11144.0
2005,Uruguay,Germany,54.0
2005,Usbekistan,Germany,336.0
2005,"Venezuela, Bolivarische Republik",Germany,197.0
2005,Vereinigte Arabische Emirate,Germany,375.0
2005,Vereinigte Staaten,Germany,8902.0
2005,Vereinigtes Königreich,Germany,4388.0
2005,Vietnam,Germany,111.0
2005,Zentralafrikanische Republik,Germany,7.0
2005,Zypern,Germany,107.0
2005,Ägypten,Germany,403.0
2005,Äthiopien,Germany,95.0
2005,Österreich,Germany,4437.0
2005,Übriges Afrika,Germany,637.0
2005,Übriges Amerika,Germany,857.0
2005,Übriges Asien,Germany,704.0
2005,Übriges Europa,Germany,491.0
2005,Übriges Ozeanien,Germany,93.0
2006,Afghanistan,Germany,143.0
2006,Albanien,Germany,31.0
2006,Algerien,Germany,117.0
2006,Andorra,Germany,8.0
2006,Angola,Germany,19.0
2006,Argentinien,Germany,288.0
2006,Armenien,Germany,11.0
2006,Aserbaidschan,Germany,26.0
2006,Australien,Germany,1500.0
2006,Belarus,Germany,99.0
2006,Belgien,Germany,1799.0
2006,"Bolivien, Plurinationaler Staat",Germany,164.0
2006,Bosnien und Herzegowina,Germany,90.0
2006,Brasilien,Germany,1196.0
2006,Bulgarien,Germany,129.0
2006,Chile,Germany,305.0
2006,China,Germany,1342.0
2006,Costa Rica,Germany,106.0
2006,Cote d'Ivoire,Germany,12.0
2006,Dänemark,Germany,482.0
2006,Estland,Germany,44.0
2006,Finnland,Germany,192.0
2006,Frankreich,Germany,5462.0
2006,Georgien,Germany,44.0
2006,Ghana,Germany,158.0
2006,Griechenland,Germany,768.0
2006,Honduras,Germany,36.0
2006,Indien,Germany,464.0
2006,Indonesien,Germany,241.0
2006,Irak,Germany,163.0
2006,"Iran, Islamische Republik",Germany,234.0
2006,Irland,Germany,632.0
2006,Island,Germany,42.0
2006,Israel,Germany,371.0
2006,Italien,Germany,2480.0
2006,Japan,Germany,508.0
2006,Jemen,Germany,38.0
2006,Jordanien,Germany,142.0
2006,Kamerun,Germany,57.0
2006,Kanada,Germany,1101.0
2006,Kasachstan,Germany,2121.0
2006,Kenia,Germany,226.0
2006,Kirgisistan,Germany,225.0
2006,Kolumbien,Germany,358.0
2006,"Kongo, Demokratische Republik",Germany,21.0
2006,"Kongo, Republik",Germany,10.0
2006,"Korea, Demokratische Volksrepublik",Germany,30.0
2006,"Korea, Republik",Germany,124.0
2006,Kosovo,Germany,0.0
2006,Kroatien,Germany,233.0
2006,Kuwait,Germany,29.0
2006,Lettland,Germany,68.0
2006,Libanon,Germany,672.0
2006,Libyen,Germany,33.0
2006,Litauen,Germany,120.0
2006,Luxemburg,Germany,609.0
2006,Malta,Germany,56.0
2006,Marokko,Germany,227.0
2006,Mexiko,Germany,548.0
2006,Montenegro (ab 03.06.2006),Germany,8.0
2006,Namibia,Germany,184.0
2006,Neuseeland,Germany,501.0
2006,Nicaragua,Germany,34.0
2006,Niederlande,Germany,3084.0
2006,Niger,Germany,15.0
2006,Nigeria,Germany,150.0
2006,Nordmazedonien,Germany,46.0
2006,Norwegen,Germany,406.0
2006,Pakistan,Germany,280.0
2006,Paraguay,Germany,274.0
2006,Peru,Germany,216.0
2006,Philippinen,Germany,390.0
2006,Polen,Germany,11900.0
2006,Portugal,Germany,723.0
2006,Ruanda,Germany,28.0
2006,Rumänien,Germany,491.0
2006,Russische Föderation,Germany,6816.0
2006,Saudi-Arabien,Germany,127.0
2006,Schweden,Germany,612.0
2006,Schweiz,Germany,5836.0
2006,Senegal,Germany,50.0
2006,Serbien,Germany,0.0
2006,Singapur,Germany,320.0
2006,Slowakei,Germany,155.0
2006,Slowenien,Germany,71.0
2006,Somalia,Germany,5.0
2006,Spanien,Germany,6023.0
2006,Syrien,Germany,146.0
2006,Südafrika,Germany,860.0
2006,Tadschikistan,Germany,19.0
2006,Tansania,Germany,123.0
2006,Thailand,Germany,849.0
2006,Tschechien,Germany,624.0
2006,Tunesien,Germany,255.0
2006,Türkei,Germany,1860.0
2006,Uganda,Germany,66.0
2006,Ukraine,Germany,711.0
2006,Unbekanntes Ausland,Germany,201.0
2006,Ungarn,Germany,640.0
2006,Ungeklärt / Ohne Angabe,Germany,9062.0
2006,Uruguay,Germany,74.0
2006,Usbekistan,Germany,103.0
2006,"Venezuela, Bolivarische Republik",Germany,195.0
2006,Vereinigte Arabische Emirate,Germany,433.0
2006,Vereinigte Staaten,Germany,8815.0
2006,Vereinigtes Königreich,Germany,4600.0
2006,Vietnam,Germany,141.0
2006,Zentralafrikanische Republik,Germany,5.0
2006,Zypern,Germany,130.0
2006,Ägypten,Germany,434.0
2006,Äthiopien,Germany,94.0
2006,Österreich,Germany,4889.0
2006,Übriges Afrika,Germany,551.0
2006,Übriges Amerika,Germany,791.0
2006,Übriges Asien,Germany,711.0
2006,Übriges Europa,Germany,428.0
2006,Übriges Ozeanien,Germany,79.0
2007,Afghanistan,Germany,153.0
2007,Albanien,Germany,32.0
2007,Algerien,Germany,129.0
2007,Andorra,Germany,21.0
2007,Angola,Germany,29.0
2007,Argentinien,Germany,303.0
2007,Armenien,Germany,19.0
2007,Aserbaidschan,Germany,30.0
2007,Australien,Germany,1732.0
2007,Belarus,Germany,110.0
2007,Belgien,Germany,1868.0
2007,"Bolivien, Plurinationaler Staat",Germany,210.0
2007,Bosnien und Herzegowina,Germany,124.0
2007,Brasilien,Germany,1290.0
2007,Bulgarien,Germany,198.0
2007,Chile,Germany,390.0
2007,China,Germany,1488.0
2007,Costa Rica,Germany,111.0
2007,Cote d'Ivoire,Germany,17.0
2007,Dänemark,Germany,589.0
2007,Estland,Germany,51.0
2007,Finnland,Germany,190.0
2007,Frankreich,Germany,5851.0
2007,Georgien,Germany,44.0
2007,Ghana,Germany,141.0
2007,Griechenland,Germany,876.0
2007,Honduras,Germany,36.0
2007,Indien,Germany,488.0
2007,Indonesien,Germany,297.0
2007,Irak,Germany,231.0
2007,"Iran, Islamische Republik",Germany,258.0
2007,Irland,Germany,773.0
2007,Island,Germany,55.0
2007,Israel,Germany,325.0
2007,Italien,Germany,2587.0
2007,Japan,Germany,544.0
2007,Jemen,Germany,32.0
2007,Jordanien,Germany,198.0
2007,Kamerun,Germany,79.0
2007,Kanada,Germany,1544.0
2007,Kasachstan,Germany,1867.0
2007,Kenia,Germany,253.0
2007,Kirgisistan,Germany,234.0
2007,Kolumbien,Germany,319.0
2007,"Kongo, Demokratische Republik",Germany,30.0
2007,"Kongo, Republik",Germany,17.0
2007,"Korea, Demokratische Volksrepublik",Germany,33.0
2007,"Korea, Republik",Germany,149.0
2007,Kosovo,Germany,0.0
2007,Kroatien,Germany,266.0
2007,Kuwait,Germany,57.0
2007,Lettland,Germany,71.0
2007,Libanon,Germany,367.0
2007,Libyen,Germany,32.0
2007,Litauen,Germany,123.0
2007,Luxemburg,Germany,703.0
2007,Malta,Germany,67.0
2007,Marokko,Germany,239.0
2007,Mexiko,Germany,557.0
2007,Montenegro (ab 03.06.2006),Germany,14.0
2007,Namibia,Germany,233.0
2007,Neuseeland,Germany,508.0
2007,Nicaragua,Germany,40.0
2007,Niederlande,Germany,3012.0
2007,Niger,Germany,8.0
2007,Nigeria,Germany,150.0
2007,Nordmazedonien,Germany,36.0
2007,Norwegen,Germany,526.0
2007,Pakistan,Germany,344.0
2007,Paraguay,Germany,299.0
2007,Peru,Germany,244.0
2007,Philippinen,Germany,406.0
2007,Polen,Germany,13622.0
2007,Portugal,Germany,753.0
2007,Ruanda,Germany,28.0
2007,Rumänien,Germany,557.0
2007,Russische Föderation,Germany,5527.0
2007,Saudi-Arabien,Germany,135.0
2007,Schweden,Germany,718.0
2007,Schweiz,Germany,6860.0
2007,Senegal,Germany,46.0
2007,Serbien,Germany,0.0
2007,Singapur,Germany,411.0
2007,Slowakei,Germany,149.0
2007,Slowenien,Germany,75.0
2007,Somalia,Germany,3.0
2007,Spanien,Germany,6944.0
2007,Syrien,Germany,241.0
2007,Südafrika,Germany,948.0
2007,Tadschikistan,Germany,50.0
2007,Tansania,Germany,150.0
2007,Thailand,Germany,972.0
2007,Tschechien,Germany,677.0
2007,Tunesien,Germany,261.0
2007,Türkei,Germany,2232.0
2007,Uganda,Germany,85.0
2007,Ukraine,Germany,603.0
2007,Unbekanntes Ausland,Germany,225.0
2007,Ungarn,Germany,717.0
2007,Ungeklärt / Ohne Angabe,Germany,4209.0
2007,Uruguay,Germany,62.0
2007,Usbekistan,Germany,119.0
2007,"Venezuela, Bolivarische Republik",Germany,215.0
2007,Vereinigte Arabische Emirate,Germany,610.0
2007,Vereinigte Staaten,Germany,9444.0
2007,Vereinigtes Königreich,Germany,5000.0
2007,Vietnam,Germany,139.0
2007,Zentralafrikanische Republik,Germany,6.0
2007,Zypern,Germany,161.0
2007,Ägypten,Germany,462.0
2007,Äthiopien,Germany,121.0
2007,Österreich,Germany,5147.0
2007,Übriges Afrika,Germany,594.0
2007,Übriges Amerika,Germany,839.0
2007,Übriges Asien,Germany,777.0
2007,Übriges Europa,Germany,402.0
2007,Übriges Ozeanien,Germany,71.0
2008,Afghanistan,Germany,178.0
2008,Albanien,Germany,39.0
2008,Algerien,Germany,149.0
2008,Andorra,Germany,14.0
2008,Angola,Germany,27.0
2008,Argentinien,Germany,367.0
2008,Armenien,Germany,24.0
2008,Aserbaidschan,Germany,28.0
2008,Australien,Germany,2148.0
2008,Belarus,Germany,89.0
2008,Belgien,Germany,1995.0
2008,"Bolivien, Plurinationaler Staat",Germany,194.0
